,hash,type-int16,type-float16,type-int32,type-float32,type-int64,type-float64,type-complex64,type-longfloat,type-complex128,type-complex256
39,9e85b3701f80a5e48ca5e7fc5281af2aba591870,4.6664142825490195e-06,5.441991518074203e-06,4.661964718054855e-06,4.778605122740331e-06,4.617362871937368e-06,4.569681578407344e-06,4.54045654264059e-06,4.724189503291869e-06,4.6781018565982205e-06,5.088510873804584e-06
40,f3ff68e5fe874f9626fcbe85000549083f4f222a,4.884544830606464e-06,5.785117675114961e-06,4.774338553566079e-06,5.143922079075998e-06,4.79495827078525e-06,4.7295272851082745e-06,4.781001733373041e-06,4.914334655391524e-06,4.837787887655046e-06,5.1032453040263695e-06
41,56315089b048160d7c013f257ebf7ea9fea70d91,4.663635053260234e-06,5.52740674233511e-06,4.7369602064611395e-06,4.841897331029507e-06,4.722732977006711e-06,4.800421441287066e-06,4.782590378975722e-06,4.853669311685656e-06,4.846038291734169e-06,5.1531146210459205e-06
42,8d225d918ed052a259331722b4eaf66d54a212d3,4.709732621862777e-06,5.578783612068105e-06,4.774431945310717e-06,4.935147047496013e-06,4.8008598867176584e-06,4.841137470470534e-06,4.861503319549423e-06,4.9398759004395705e-06,4.968589360434589e-06,5.238322741550727e-06
43,ea7f5ebbda0016438dc1b80c98ea3de8dfec7ca9,4.549143808735102e-06,5.149734865493493e-06,4.5899633714261045e-06,4.745672631288503e-06,4.618762639747488e-06,4.714257049755551e-06,4.691225749293014e-06,4.85573456168009e-06,4.748667265322963e-06,5.048589723396482e-06
44,b26c86f65f2217578665998db3f3512bca613167,4.49978726560642e-06,5.394904148245947e-06,4.5422378702998605e-06,4.69610735532159e-06,4.566594007912661e-06,4.630421622181838e-06,4.6689593920441674e-06,4.768387195504409e-06,4.73968094881399e-06,5.014537833222385e-06
45,a0be9d0615f10e5a1098466a58e18a215ff427a6,4.600744213307652e-06,5.452481269879389e-06,4.625043840845948e-06,4.8712783616170745e-06,4.603445276260977e-06,4.789466819933257e-06,4.685111086698488e-06,4.840179174100511e-06,4.775367483918397e-06,5.049335868119105e-06
46,0991b083bb0ee8bbd767deadbe237994397e79c5,4.48216177808752e-06,5.289629231785328e-06,4.5207866291507e-06,4.662362199082977e-06,4.5293365440915604e-06,4.6161164286260925e-06,4.615419348523875e-06,4.6938242289122715e-06,4.687312391809101e-06,5.0022839737064735e-06
47,da1621637b7c59c155ec29466fb5f810ebd902ac,4.618584800298637e-06,5.455833768730089e-06,4.661747572761328e-06,4.834930379572416e-06,4.6595175953357465e-06,4.694293536981722e-06,4.762329853121714e-06,4.87049068947902e-06,4.817173035085229e-06,5.146372916120877e-06
48,1fb7047b0ceba98d43b50ebb398be899ff8f6a1c,4.679787869252641e-06,5.314160000761311e-06,4.73866550695937e-06,4.895510888588863e-06,4.73484606242879e-06,4.785009698344667e-06,4.770981284393142e-06,4.965687203068347e-06,4.896598312944425e-06,5.145861563840132e-06
49,95a6774007d1d7898c7da40d9989e9f1dd1b0f40,4.5511237942956205e-06,5.145934828989552e-06,4.588034155273728e-06,4.713375122955954e-06,4.589730035669119e-06,4.71328269457245e-06,4.696425909994235e-06,4.662040846197159e-06,4.754508001692343e-06,4.989064069609838e-06
50,02883d85b5d3f68c12cb1df75f96e0fed741d4a4,4.563689628510983e-06,5.372652451437875e-06,4.7064757516481974e-06,4.7641674818861076e-06,4.665326280838312e-06,4.7167533255637964e-06,4.691388577926312e-06,4.8409947952820685e-06,4.8382301813585895e-06,5.0446923034122356e-06
51,8245b392a344a1ae0db6e569ab68b368ad8883c1,4.9478290372405655e-06,5.450546819825447e-06,4.9812576659293714e-06,4.918244677806147e-06,5.045198173326959e-06,4.865090270434414e-06,4.879188723862171e-06,5.055383134828241e-06,4.9525768631600344e-06,5.314322690248827e-06
52,cdf83879fd0d050cade0fe7852550fcbcc177648,4.579114732825721e-06,5.060140448542525e-06,4.575364197515698e-06,4.586378274711244e-06,4.580094870789826e-06,4.580819714229202e-06,4.855445770853995e-06,5.739718087319401e-06,5.3994051794508635e-06,5.067836911126367e-06
53,b3f7132e0bf378eaf21af9194f447036b66c70b9,4.48746461631019e-06,4.94561759354193e-06,4.494016036977774e-06,4.439642026929409e-06,4.446009832775879e-06,4.425122938024612e-06,4.4786892073405804e-06,4.939974024722136e-06,4.7831092771313965e-06,4.864386645132689e-06
54,240f7c9d95e60d14cf3f09decc3e61a451d78bf8,4.5982863135801145e-06,5.1457452387906075e-06,4.620516953162906e-06,4.603812525101354e-06,4.662019950788606e-06,4.60283047802107e-06,4.6396079459852415e-06,5.030476362480924e-06,4.987260289539827e-06,4.99064169291939e-06
55,eb22fe8f82b8c7b0561b25614cb0863b71b4427a,4.570925776963763e-06,5.024102458588654e-06,4.610262230283233e-06,4.509961121625724e-06,4.597705544815327e-06,4.537101193520539e-06,4.65274031813958e-06,4.973650812734287e-06,4.925107403012278e-06,5.073028235478766e-06
56,a69ce0652b27b55d680a9d6def2a05c4376653c9,4.623964663247483e-06,5.0823684057670115e-06,4.6901857191236354e-06,4.559569610486947e-06,4.667393974403837e-06,4.61878372172183e-06,4.680701437899576e-06,5.010604556810998e-06,4.915227534248581e-06,4.9862249732750024e-06
57,e8c78e09ab38b80b586108dfb4151cbe70c7a694,4.579881045784284e-06,5.067050430888885e-06,4.634355139895522e-06,4.54094272601724e-06,4.560952043625678e-06,4.5212212765266085e-06,4.588658635522559e-06,4.957498831431651e-06,4.916614453226677e-06,4.9818516918667806e-06
58,f253a7e39204142e3cf82d6beeef1ce22f5500cd,4.506943195167377e-06,5.08568673684433e-06,4.5669217935845815e-06,4.5713218516551405e-06,4.546020059216944e-06,4.63255811885701e-06,4.604096166520615e-06,4.997342022202467e-06,4.891486884777966e-06,5.102465991633357e-06
59,2f156d8e3eb4f57067209fa4499eaeed8551c4ae,4.636548833485006e-06,5.133520811796188e-06,4.695147441918766e-06,4.634433064725046e-06,4.657117602557449e-06,4.611037179871536e-06,4.728927093518719e-06,5.039035357416622e-06,5.016288078644677e-06,5.10998023073592e-06
60,69555f52b2e2c5032cf70d40d9f9b8ec9a048500,4.599310893028311e-06,5.061980106104071e-06,4.653937584033279e-06,4.564295813664608e-06,4.6916686142503145e-06,4.656637277980025e-06,4.6988518275648675e-06,4.910877424353691e-06,4.963047377415152e-06,5.017947243310507e-06
61,209499058705258d60194f7d06890a6825778d6a,4.468225238589339e-06,5.016244341294606e-06,4.47212507317236e-06,4.492087972942033e-06,4.490738568458639e-06,4.557815295097199e-06,4.514663790663084e-06,4.887379307363219e-06,4.8413714240070105e-06,5.048784533625633e-06
62,5390a021ca3842e237d75e328bd47fb334e647f6,4.750251825547752e-06,5.21338587989367e-06,4.741778114986979e-06,4.779287187814077e-06,4.764346121814458e-06,4.71653526320177e-06,4.823198625152664e-06,5.028374396046132e-06,4.824531582510659e-06,5.143955714296173e-06
63,be8ab91f789c3b688d707940016b4c2d262913e9,4.603678042914875e-06,5.163683659306034e-06,4.647980091148066e-06,4.658520102817961e-06,4.6272720507484804e-06,4.604197472448729e-06,4.6718304165812765e-06,4.899471627914352e-06,4.6868423827169824e-06,4.985666990441828e-06
64,6d4895cc9fe614cf3164891b1f502453312f64ca,4.6694846090139425e-06,5.204259623247379e-06,4.690108212208983e-06,4.703552853853293e-06,4.686206595162509e-06,4.668670188517477e-06,4.669103248349327e-06,5.008910322846346e-06,4.8102119151352214e-06,5.4427190451650655e-06
65,0b9dcb2edef710bb35f1d5f8848fb5ba97990f7a,4.724574763612408e-06,5.196434878078954e-06,4.7370645634522015e-06,4.89904009006585e-06,4.733806035362762e-06,4.985311534255743e-06,4.805375850476386e-06,4.877796214537207e-06,4.876933123478726e-06,5.29178208153107e-06
66,dba16cd9f155c858bdddb530cab9971bf9af75fc,4.698689297649516e-06,5.116956968407629e-06,4.697350601925224e-06,4.7391946169162426e-06,4.650241031474543e-06,4.805288765998954e-06,4.62333663856074e-06,4.874245967848177e-06,4.739677176583366e-06,5.250787838314572e-06
