,hash,"arg_kwarg-(array(1.), array(2.))","arg_kwarg-(array(1.), array(2.), array(3.))","arg_kwarg-(array(1.), array(2.), out=array(3.))","arg_kwarg-(array(1.), array(2.), out=(array(3.),))","arg_kwarg-(array(1.), array(2.), out=array(3.), subok=True, where=True)","arg_kwarg-(array(1.), array(2.), subok=True)","arg_kwarg-(array(1.), array(2.), subok=True, where=True)","arg_kwarg-(array(1.), array(2.), array(3.), subok=True, where=True)"
400,ada944199d09c0e64dbd9282e31ec7e766d847f4,1.5646276191184628e-06,1.3503159397383528e-06,1.3775511010364365e-06,1.2803070289750513e-06,1.4393629091044925e-06,1.6379502995119667e-06,1.6530535199650877e-06,1.441421411127684e-06
401,d3cffdc67589a8189e5aa490a21bae4228fb3d96,1.603128608028613e-06,1.3662858341952921e-06,1.37836163324555e-06,1.2680614763923304e-06,1.455701700872507e-06,1.6660316153247573e-06,1.6616514580171766e-06,1.4546130287251994e-06
402,c1e3b726c0ea767e38b5cec3966c5b434e62f215,1.5703630379847922e-06,1.435911432406974e-06,1.4689227570793893e-06,1.357045600175146e-06,1.5374931014300098e-06,1.6043750215374593e-06,1.6552604199570466e-06,1.5054715502356e-06
403,33dc7bea24f1ab6c47047b49521e732caeb485d5,1.6206123004639972e-06,1.4499469528524111e-06,1.467241509840332e-06,1.361539467153876e-06,1.5404135981050542e-06,1.6313877893279312e-06,1.6373477398209725e-06,1.5209481746191287e-06
404,c310f75c59fb5cfa2fcb58922db5cc78a304d447,1.5212014791010213e-06,1.3603230399894528e-06,1.3987385501017917e-06,1.3181298903337407e-06,1.4632828335895156e-06,1.5951998063321165e-06,1.6135900554095564e-06,1.4521171160660926e-06
405,03692a740083a7ab54cd09a7c564cd1bbbe5c067,1.8395200102083166e-06,1.4408891754695386e-06,1.4755251980731682e-06,1.3601477042405465e-06,1.499054860655099e-06,1.8506492612499543e-06,1.9375251269352196e-06,1.5120360493419039e-06
406,e1f168276986395fbd6fe3e6305ae82d88b81a12,1.6192473364867296e-06,1.4046260770296738e-06,1.4282273637539902e-06,1.3471279174695308e-06,1.4539819257136561e-06,1.6878328780122299e-06,1.7036579571527342e-06,1.4872275510729643e-06
407,e481e39350847af034bbab8e1237ef0085714886,1.765154072621005e-06,1.3743037752421328e-06,1.416069208852561e-06,1.2967741711810321e-06,1.447461572214148e-06,1.763987102108499e-06,1.8177500060315095e-06,1.4352200336404164e-06
408,4ec84c5ee225e43ca27930944f74ccc04df39115,1.7495331946413527e-06,1.439595268248341e-06,1.4638968524773582e-06,1.3933554060027815e-06,1.4831062527761431e-06,1.816243894269995e-06,1.8166582520849401e-06,1.488244362628331e-06
409,8b6717eda19732e93d5d0802f68005b585e7c6b3,1.703175357856379e-06,1.4204029873038393e-06,1.4958724962610832e-06,1.4075349157960638e-06,1.5542518741798675e-06,1.773455539063563e-06,1.7826940570444572e-06,1.466203736249233e-06
410,266a6cfdf47b7065ac2c0ebc660488cdb596cdcb,1.6323564563197823e-06,1.3898719173250147e-06,1.4373343093325447e-06,1.3204872386323482e-06,1.4279025143701158e-06,1.7020734390124561e-06,1.7093725836229481e-06,1.4449341497460349e-06
411,4950fd10e678faea859fc8d8bd5d7ea9df2007b1,1.6650915667043207e-06,1.3415948207147258e-06,1.3676986708078453e-06,1.2823900315677943e-06,1.3974702773352372e-06,1.7138596281017129e-06,1.7262253231062503e-06,1.38379881056751e-06
412,92bf2f6d81252f97a7acc69fcc016636b29d1277,1.8137049830577605e-06,1.488331688252811e-06,1.5382770114137433e-06,1.4877276768387775e-06,1.5639970299127215e-06,1.8552902283422729e-06,1.8620251355494833e-06,1.5514586762213809e-06
413,e538e11d2b0acd93f5ce74fb3c6a0e25a4aa3ef8,1.578661958328449e-06,1.4074186579392008e-06,1.4355645566218133e-06,1.3455544741824519e-06,1.5017473021191748e-06,1.6370345205597814e-06,1.6367643810309603e-06,1.4760540983237464e-06
414,b1862a3006a354be01b860a1a23f100e6401dd1e,1.6419021518964732e-06,1.411543590151417e-06,1.4379156795320822e-06,1.3008967016074845e-06,1.4438101341231511e-06,1.6976265971132795e-06,1.7020812605417165e-06,1.4650279001257166e-06
415,0b311f4f6c5208946f72d022a97c818c58178b52,1.617551874383869e-06,1.4212366843980455e-06,1.5540126867116497e-06,1.4039967471747776e-06,1.59514476603892e-06,1.6887218074931693e-06,1.7131675399224473e-06,1.4626501005274676e-06
416,45840adcf20eabc665d2fc17f28bf93e75bdf20a,1.568528335961608e-06,1.3922650127674029e-06,1.4193288219223803e-06,1.341898919804031e-06,1.4503785123814224e-06,1.6295312869773704e-06,1.6413703949169179e-06,1.4236093848850126e-06
417,1de46fe2feee9d3c500a83331ac9b75af5aef947,1.80156473910506e-06,1.463841428204318e-06,1.4892525780464418e-06,1.4250694741384896e-06,1.5285252442131054e-06,1.86398955843141e-06,1.9035790077486188e-06,1.4977770535399295e-06
418,643bc75dc8537de3722de745752a1eaa065cf4bd,1.6144644630658379e-06,1.4225319488583252e-06,1.4419461881349615e-06,1.361198510501115e-06,1.4815051382709069e-06,1.6723318673556636e-06,1.6971042259900318e-06,1.4849561564649948e-06
419,90bcdead2c29f535f4140782610dde10ddd38592,1.8419863196811703e-06,1.4198698923158344e-06,1.4068992687465491e-06,1.3488183612302783e-06,1.4382955910389572e-06,1.9012288304173764e-06,1.9228397143581407e-06,1.4829970879813776e-06
420,7a505741392ee24cb85ee096eec3b3e4a624ac15,1.5636033126157556e-06,1.3848814540696635e-06,1.4092536184061628e-06,1.333204776319321e-06,1.445203036395717e-06,1.6215329982276885e-06,1.623941566027792e-06,1.4476460260751225e-06
421,953757c691b0ffa5c4e0e0f58fd40de6ae983d52,1.649198831430927e-06,1.4159786647401702e-06,1.4029210733558142e-06,1.3452806122800147e-06,1.4310935359908677e-06,1.6915468092835177e-06,1.7304872586499107e-06,1.4710156197461056e-06
422,a3c09377e80a37deedc486ec30a7e852b7a8e564,1.6010677582296579e-06,1.4301256641662438e-06,1.4050099040736601e-06,1.3322900495756548e-06,1.429554778827612e-06,1.6708353582131062e-06,1.660888137442816e-06,1.4608096119682254e-06
423,905075211bb0bae80cb7f837419180f25a253dd5,1.5630637715385218e-06,1.3911516017763269e-06,1.4234487649413453e-06,1.352850852430836e-06,1.4475981421017337e-06,1.6124064210784176e-06,1.6415329268715513e-06,1.445308803803973e-06
424,b01a4732cedf8ffe6def3a877e22dacacc796bd5,1.5426474896298593e-06,1.4225786019648825e-06,1.424558475729794e-06,1.3519153804231205e-06,1.4504428453929272e-06,1.5722595439175388e-06,1.6066633762720963e-06,1.476189048161805e-06
425,4d290795d4e8c60053eb789acf173159dc4c1575,1.746404394721164e-06,1.4709622810291043e-06,1.4854120654452569e-06,1.4209654491934447e-06,1.5090240091707612e-06,1.8077989437200265e-06,1.8143081718221992e-06,1.5253797208136577e-06
426,bffb00600e686d7d321d5b7529390201382c41b7,1.6292618575035056e-06,1.458774624075854e-06,1.4677747864193656e-06,1.3864242761722454e-06,1.5333075199535233e-06,1.6984846569124982e-06,1.702884798641917e-06,1.5375057092120635e-06
427,fb5aa9dbadfb216ee75e76ca3c7e3bae204eaa20,1.6241094401855978e-06,1.468434807868726e-06,1.482654616632731e-06,1.41220561638897e-06,1.5101974362397236e-06,1.6652732873082469e-06,1.6587042732382628e-06,1.5265949678214021e-06
428,695eb87f10af2d012937492d4943b59b57cdbfaf,1.707650709972066e-06,1.4256138545057456e-06,1.4385797842975064e-06,1.3452294790031676e-06,1.468188373792298e-06,1.7667909587770039e-06,1.7972884799464695e-06,1.5162116132490312e-06
429,b6f8b211d79327948d2c6972a62e0700975d613b,1.7428325517007818e-06,1.4900376958895228e-06,1.5075035242927605e-06,1.4659476885075978e-06,1.5456353805176232e-06,1.8051902422893967e-06,1.810222739213618e-06,1.5431404889078387e-06
430,26f8b11b6e5529789d8e8f6c677ac02432d84f59,1.6402974940629657e-06,1.3978298523223298e-06,1.4887684310822903e-06,1.395927670978378e-06,1.4938217116046798e-06,1.7226886843761035e-06,1.7031829336669083e-06,1.4797794367919234e-06
431,91d9bbebc159ada6cccd0e1fcec1926e26b19c6f,1.6438012500978348e-06,1.4179215447917666e-06,1.4981967001211712e-06,1.4114285904344113e-06,1.5416347512838765e-06,1.7165639463428822e-06,1.7156155930746114e-06,1.473814885469772e-06
432,9e26d1d2be7a961a16f8fa9ff7820c33b25415e2,1.7534156789676707e-06,1.5392104562904152e-06,1.583758505716339e-06,1.3802221508654515e-06,1.6310860402174945e-06,1.8141053001815025e-06,1.8327278596733304e-06,1.6021919046776754e-06
433,78a58c3d5b9b5fb5d7def57bc5b026e539744910,1.668272229228345e-06,1.542352839139245e-06,1.5457001200091618e-06,1.4564866531097908e-06,1.5605857624298012e-06,1.7209803407073538e-06,1.6927479745996405e-06,1.6055799530135074e-06
434,ba596df4cc23445a117c3785239a75a3cab6b2f2,1.6165419352208379e-06,1.4633299071474322e-06,1.4333763024974376e-06,1.3377714357987588e-06,1.4814550971085017e-06,1.6950521097136823e-06,1.6986220897799351e-06,1.5195705144534726e-06
435,cfb6a4d88d88307d507a86d1d70cd7d84c611406,1.664908127678323e-06,1.4865700340131976e-06,1.4900398551375717e-06,1.4149796145823571e-06,1.5086456645813207e-06,1.70673064142967e-06,1.718146401570654e-06,1.530805212677556e-06
436,f1e479659566ab798bec511c97d32b0ab8b645c9,1.6215697431174632e-06,1.5110092971610686e-06,1.5127786059193536e-06,1.405509933405283e-06,1.5302938096734152e-06,1.6877078378773581e-06,1.66956413191808e-06,1.578653136023591e-06
437,779613108f2d7a138bf20c8e6c82d9f98e2cde74,1.6246249905770561e-06,1.4013800917683518e-06,1.3873012490466874e-06,1.3042410033239701e-06,1.431105427122844e-06,1.6668045601437327e-06,1.7068724140931571e-06,1.480332343847883e-06
438,fd1b878b62469cc9cdcb80e66bdec9d2949d8133,1.744111213856343e-06,1.4935489761806518e-06,1.5318139589068236e-06,1.4042329636446351e-06,1.560491824228735e-06,1.8186780620645764e-06,1.823108777173961e-06,1.5650814693568483e-06
439,7a42940e610b77cee2f98eb88aed5e66ef6d8c2a,1.6348677602467646e-06,1.509570731762562e-06,1.5256421128316116e-06,1.4272768735705137e-06,1.5532163850142135e-06,1.6870268848856231e-06,1.715219782604865e-06,1.5807274700725944e-06
440,8e956b4f613d1a7332f0a07f53afe0855ca59f83,1.6640110472284245e-06,1.4626135281812508e-06,1.4763813775583887e-06,1.4201869282336782e-06,1.5154166985973938e-06,1.6983230998353165e-06,1.6819796586660462e-06,1.528109382523373e-06
441,eff302e5e8678fa17fb3d8156d49eb585b0876d9,1.6301388971599296e-06,1.3811511390475468e-06,1.3964082446390084e-06,1.3074883046939314e-06,1.4283815836146268e-06,1.7070739114610663e-06,1.706709599163591e-06,1.4504912198830775e-06
442,e3722cea8adb7b66084a7edbc6afb978c5521c16,1.648188933008481e-06,1.4592488510504533e-06,1.4935661802562632e-06,1.432532266558356e-06,1.501647507328871e-06,1.7094717215646496e-06,1.7177878687707237e-06,1.5186398104521989e-06
443,1d2eb4b33d115b88681a3225172a5bf8629c6211,1.691305234064631e-06,1.4265300767935518e-06,1.3935579464064475e-06,1.2984189462587563e-06,1.4488001896430049e-06,1.7491076492316428e-06,1.7556237311577167e-06,1.4838984790706417e-06
444,30114c3b34feef351143fd4676839eaab93af931,1.8937332976248958e-06,1.6290822178834539e-06,1.623559347241397e-06,1.5054056105739737e-06,1.6510902056851689e-06,1.9807653811613486e-06,2.018607940688298e-06,1.703691431039539e-06
445,e4feb7027e397925d220a10dd58b581b87ca1fec,1.67261220741794e-06,1.4364304380458698e-06,1.424259261369737e-06,1.3167784071171662e-06,1.4660433991434046e-06,1.739188904117783e-06,1.7462280027720392e-06,1.5055229146712126e-06
446,de3fcf1473c7a13da1f8f643f6bf33c0c306f73d,1.6095398226163258e-06,1.4569096438363831e-06,1.4584939509002147e-06,1.4101206435969629e-06,1.5267590698182239e-06,1.6514640946894854e-06,1.6736138301591079e-06,1.5126950603857748e-06
447,995ea11dc9fcf746f52c0e942cd1cf1b3a5c1a03,1.6006505753000607e-06,1.4700808111039475e-06,1.5130575796839667e-06,1.4144519670204123e-06,1.5474571421642145e-06,1.686838310847505e-06,1.6893115897658157e-06,1.5621653224577542e-06
448,23d0c17dec171c2d7c21bb40be773aa809ea2685,1.5634938167726376e-06,1.360388373073208e-06,1.4698795140959533e-06,1.359629530081037e-06,1.480161482565326e-06,1.6401745501057182e-06,1.6359850162374199e-06,1.4622447165027231e-06
449,1342aaa49d9544029f1ff1e56b404adfa1bef468,1.5467229021672414e-06,1.3573257610757496e-06,1.3634007036230377e-06,1.3169008072612797e-06,1.4204689265716462e-06,1.6276540393043003e-06,1.6131934247014732e-06,1.4554770584745255e-06
450,74e135b261e4613963cc50ddb97ac2edbd5936ba,1.6295631720658224e-06,1.430648986154287e-06,1.4873948933380262e-06,1.3987375980493156e-06,1.53944010279539e-06,1.6769786795505655e-06,1.6956867541168348e-06,1.5181277806531733e-06
451,812b696bc47cf1fc71719758aba43e4be4f6a512,1.6726505781483262e-06,1.5627065953898666e-06,1.5181160609229431e-06,1.4370139861829732e-06,1.5747198401961825e-06,1.7209758878761906e-06,1.7185463318864236e-06,1.6405649949209445e-06
452,c9f9081fd7156e351f7a30d8e3b75968cc5503c4,1.6096273894275064e-06,1.3201114338439505e-06,1.3408562051685579e-06,1.2594627147932913e-06,1.3828600195204715e-06,1.6569985163894438e-06,1.7072036407028472e-06,1.382830521438817e-06
453,ebe111e30186fe24473b854db789172c11c67d4c,1.6238914600545137e-06,1.3173495752751409e-06,1.3345702017521213e-06,1.2486578757565988e-06,1.3905518617149827e-06,1.7008789783284758e-06,1.7253400421035148e-06,1.3730823918224391e-06
454,3fc052fc6e64c6306974d4606551cc9b4711039f,1.5564835560429582e-06,1.321832565394107e-06,1.3756110446731975e-06,1.35605092296625e-06,1.4332609013428875e-06,1.6107912398303665e-06,1.6312048449634489e-06,1.3562441107008604e-06
455,8e038f4a930c0c899e599ee58a56391e026a608f,1.5334327085443818e-06,1.4191974458066583e-06,1.3927182101309416e-06,1.335409149868919e-06,1.407931008109537e-06,1.5530775041364067e-06,1.6057395914055635e-06,1.4805337176248501e-06
456,b6391657bcbaebf9b917ae2f4472ba9c8e872cba,1.5028551116090298e-06,1.3852599334303469e-06,1.3975571249958086e-06,1.2999351667549909e-06,1.4889843444321058e-06,1.561867767364677e-06,1.578239440872434e-06,1.452688262423396e-06
457,c4693fe6f291ff142f6729ba1d3d6baa1b968b38,1.9895009936790924e-06,1.7210804672347127e-06,2.1140164355588478e-06,1.338360910255145e-06,1.4648721782658218e-06,1.6743134568242532e-06,1.6879940190416234e-06,1.4440728732869134e-06
458,d7a75e8e8fefc433cf6e5305807d5f3180954273,1.5450592718003525e-06,1.3632556624506599e-06,1.3513901935821069e-06,1.2999870217493915e-06,1.3856812963061923e-06,1.6010087010777868e-06,1.6149791244866084e-06,1.432261362589221e-06
459,d714c8244011a01dfb6f6f453da132a9b10fd935,1.497922713331756e-06,1.346720778461223e-06,1.3735580374842754e-06,1.3153808471529077e-06,1.4120581503315922e-06,1.559259250753561e-06,1.5713788111690373e-06,1.4010358129293803e-06
460,5b63f260933672b7182daf4fb15ffcd15bae68bf,1.491229150810793e-06,1.390621941152076e-06,1.3604648156479293e-06,1.3006215354058012e-06,1.396266815679443e-06,1.552158119158324e-06,1.5677315454487617e-06,1.4578365407962462e-06
461,bac54ecb0b815eea2e8116d21aa96e1387793468,1.600702826048412e-06,1.4159140393463116e-06,1.44921958057256e-06,1.3521211444188593e-06,1.4882536670559435e-06,1.6809945225534932e-06,1.691223908014948e-06,1.5006493653573665e-06
462,80354c5fd729ef3bbcbfc41a661fd0cfb0f4a107,1.6330084625663725e-06,1.4338601534018656e-06,1.4461022703832818e-06,1.3650462146176975e-06,1.4954664371463694e-06,1.6844780652535285e-06,1.7190266094980586e-06,1.531289320751749e-06
463,b2f29f2751a8c9fcd83bb106d5e020d1901377d6,1.685205797080174e-06,1.467475062542546e-06,1.4834975892268146e-06,1.3563356246393317e-06,1.5481355466494757e-06,1.7239373406157693e-06,1.75258783357484e-06,1.5411141465185978e-06
464,dc3fe03617103814d56941b74f4ebbf9b33cf3b2,1.6184940921680238e-06,1.4177902459196439e-06,1.4651326079237707e-06,1.3494053270615955e-06,1.4887591182832626e-06,1.6971839786945771e-06,1.7270514243200683e-06,1.5008451588063214e-06
465,3095b43db1831d876915bb581078e8d11c9febfb,1.6757668443715427e-06,1.4132215800293313e-06,1.4408925315114029e-06,1.4155816193922686e-06,1.5024752450480817e-06,1.7527977712614198e-06,1.729881008572551e-06,1.4498443451155212e-06
466,811f9eea3b105919846760a6eca4edd22cc11c1d,1.6931496317251115e-06,1.4457868255921876e-06,1.5009297051290914e-06,1.4040710865380992e-06,1.5088178090187753e-06,1.7684559976116995e-06,1.7804270209312834e-06,1.5042815578073872e-06
467,f7bc512184a1de3992b0d154e6244a7a0d9a574f,1.5167364123661225e-06,1.2491356892419228e-06,1.3813301541189644e-06,1.3082147193563764e-06,1.4039256238277211e-06,1.5394142879567731e-06,1.5633410123413475e-06,1.3069244053237335e-06
468,e0af5e076a1bb8f378b73ed622240170d06a16fd,1.5055851077372703e-06,1.3091526799298072e-06,1.3454473984099377e-06,1.314761415874305e-06,1.4003769087018503e-06,1.5651888260093743e-06,1.5887051110757207e-06,1.348078024953918e-06
469,b34df2990805634bed20d41b8e314cd0a796bffe,1.6122533559105393e-06,1.3931379881295302e-06,1.4261820142830375e-06,1.3415727860868736e-06,1.4652012662933547e-06,1.6677187850357401e-06,1.6953007382483285e-06,1.4440069108591145e-06
470,11cba18268c04d43a56cca3635e49fce1e3a759e,1.5625221523512529e-06,1.3446307572923207e-06,1.3678540697151794e-06,1.3582220932361312e-06,1.4140936347216468e-06,1.5988028105237447e-06,1.6250874008501377e-06,1.412714932195892e-06
471,ab12dc87f4717fc0fdeca314cd32cd5924928595,1.531758644750541e-06,1.4881729506924769e-06,1.469109621312883e-06,1.3320135826102828e-06,1.5049658001188798e-06,1.5768920899555803e-06,1.614158248840309e-06,1.4725581196875408e-06
472,e3f288ed51e292af99368eae2d5725772666d923,1.493184239009594e-06,1.2340023028197543e-06,1.2760078719397557e-06,1.2347335119526018e-06,1.3245976156958256e-06,1.5402594477896912e-06,1.561132990355228e-06,1.3014403874635206e-06
473,557ed6af978a2816b1c7c0e785c5cae6b7c92504,1.5354522378370378e-06,1.3249004926556097e-06,1.3598708131029444e-06,1.321982004844904e-06,1.3971798892515266e-06,1.5573262690509348e-06,1.6025084694846075e-06,1.371641062142269e-06
474,e393b066cbf09d982c44063e051341dd061a1b82,1.6190732125993094e-06,1.3473886037939253e-06,1.4226028685857974e-06,1.3262791237530067e-06,1.4244204526182366e-06,1.6201768977254796e-06,1.657939924908776e-06,1.3646250817380197e-06
475,3b39031332a5581ed7b95ea41f66c5f8149cfbbe,1.5440304309195119e-06,1.2778009021705882e-06,1.3235026667305134e-06,1.2779650726787684e-06,1.3678833555538858e-06,1.5898561377448645e-06,1.6083916624845102e-06,1.3133429550919662e-06
476,08d7e1163a70224b448469e072981b7347ed179d,1.6023269740230377e-06,1.3235115525322377e-06,1.399005064922818e-06,1.3408260169868314e-06,1.4514889801776495e-06,1.63111074742438e-06,1.6553017638720354e-06,1.3765516666868716e-06
477,85df388d344f4ebd70921dca0bc723770e05a37b,1.660598792368367e-06,1.3561352946511214e-06,1.3983631085598753e-06,1.3340332809812765e-06,1.4444911908922773e-06,1.6996745738349737e-06,1.6805516146134904e-06,1.4073550869163471e-06
478,073b9b9435b1bcabc0d7641fd7c9d9f5333a578e,1.4725695367990997e-06,1.2674141001641247e-06,1.3104623295261341e-06,1.2308377631213049e-06,1.3697570955084145e-06,1.5419903900176046e-06,1.5712455258697933e-06,1.3483992362357283e-06
479,cd50d88237a95eed03536b18eb1faf60885233ee,1.44761636532763e-06,1.3210001118634347e-06,1.3475443630881777e-06,1.2432442791606627e-06,1.3687635113331387e-06,1.5289866478127102e-06,1.521669270126091e-06,1.3867652084774848e-06
480,2e5502ecaab235d9a1b5e4ae341a86714f981355,1.5224908516632223e-06,1.3306110121619569e-06,1.3588879545098592e-06,1.3047428431740651e-06,1.4055049796770147e-06,1.589978315694406e-06,1.5955031395330288e-06,1.4183580713994865e-06
481,098a3b417dbb3c620e423e29f194585b68882d5e,1.5678015896711192e-06,1.3350207558084988e-06,1.3692774633257975e-06,1.2861142084260548e-06,1.4632613636429609e-06,1.622242108494093e-06,1.6322253239259386e-06,1.3863231505819649e-06
482,1c9bd177c44fa9c4914b3e8d6be7aee62a0f601f,1.5948452603698254e-06,1.3719523408698606e-06,1.3889036212336937e-06,1.323399000532139e-06,1.439394932468949e-06,1.6453561337829295e-06,1.6605162638906495e-06,1.417880344950882e-06
483,ce82028409c1147a6df62d8f7437e0a9262ee2b7,1.5544769685879107e-06,1.4016143899080513e-06,1.4527541294083548e-06,1.3628152986166854e-06,1.5082305358830561e-06,1.624425839283906e-06,1.6481907282442733e-06,1.4584308038485088e-06
484,caa27a907ed9dc65ace7c1a14954ae6b75b086d8,1.5262138754474836e-06,1.3467810038916665e-06,1.3477081155936932e-06,1.2841489470555297e-06,1.3843504802055471e-06,1.6102907533792038e-06,1.6150766175155176e-06,1.3956222925280041e-06
485,f5f845b7bd0b737740e419826698ab4a9e61564d,1.637095108493842e-06,1.4449379355341068e-06,1.4934721775898313e-06,1.417348564395539e-06,1.5721544349008223e-06,1.5928811358607463e-06,1.6393188353059283e-06,1.4615891677105979e-06
486,9c28deb7d838b6e0c171d54bb6a2a8e5498c9a5c,1.603176370997373e-06,1.385774837541351e-06,1.4393496544666328e-06,1.3464917082035244e-06,1.4673512877644033e-06,1.6566676876603015e-06,1.6312704568021486e-06,1.4499990299107538e-06
487,7d0430be0712f0a02102c8637da7741eb3b948bb,1.5916929583269522e-06,1.4224826155210147e-06,1.4336278859566568e-06,1.3308896042705104e-06,1.4648467586124757e-06,1.6283008940857593e-06,1.6500569964996308e-06,1.495061375430954e-06
488,a31071b0b4c8a6f5cb5999b6e04f5ba6057fd546,1.4507527305357818e-06,1.311867369380144e-06,1.3057099468439907e-06,1.2420018876725061e-06,1.3586641828443945e-06,1.5146719430432686e-06,1.5200042842336178e-06,1.362078817364592e-06
489,7f6895cd7eaf814d99ca7438857b17d95a21a2a0,1.5247302302132454e-06,1.340670620425431e-06,1.3609650672992178e-06,1.288926973323337e-06,1.3974232731266585e-06,1.6167006936931652e-06,1.6189788695283118e-06,1.4257600354955053e-06
490,43c73d4871e78a857470b799e9f481b78e9b1d1d,1.4629477806999716e-06,1.297515725578766e-06,1.3068896750060428e-06,1.23178974894787e-06,1.3700811370658436e-06,1.5152905614663347e-06,1.5348786354500875e-06,1.3742316002225323e-06
491,504fd7b2eedb90dd3aa0b326ac8c3120118b5f2d,1.5498451940724008e-06,1.416076457753963e-06,1.4657348276476766e-06,1.3764830170805037e-06,1.5167869477464048e-06,1.6239478239680356e-06,1.6547303396874088e-06,1.4950402009469418e-06
492,eb66994093be5b57324580cf389b0ec1b41e9e1f,1.5310589043511249e-06,1.3664932195300648e-06,1.3891284244326421e-06,1.3340764568690073e-06,1.4293642735825286e-06,1.5571071583075981e-06,1.5952192637926133e-06,1.4184560358962036e-06
493,8bb6d8245e813d6ee026ac90310d19f3d10edf5d,1.5090623466701776e-06,1.3134837877830548e-06,1.3110339539154506e-06,1.2742387361248424e-06,1.360246189864074e-06,1.5589897117087606e-06,1.6009065657962927e-06,1.3856542746726548e-06
494,a481a044c8cbd679ca736341056314ffd71d54a4,1.4808219613905836e-06,1.2770289030628445e-06,1.3332344663560428e-06,1.2621667209855268e-06,1.3702402660935327e-06,1.5464348635121958e-06,1.5484288756031505e-06,1.3499514945197828e-06
495,717df4e93234a1a290aa1b472b5c1c4e600009cd,1.6192320789046149e-06,1.3919286225863023e-06,1.3738428933961183e-06,1.2921030085631469e-06,1.4456244131083225e-06,1.6321444564493098e-06,1.7018992271357586e-06,1.4753285042345275e-06
496,610433b03ef720c8bec7dbf7573a6abe4f913031,1.5456173789012424e-06,1.3388641177674518e-06,1.3775996914029632e-06,1.2723436535572536e-06,1.410423195642453e-06,1.6160836866853623e-06,1.6395679152757265e-06,1.3745143749474898e-06
497,1b8b46b3f2f68f5be8e52e798eb91c2ac5952745,1.6517860533602106e-06,1.4154114309033496e-06,1.435394078586772e-06,1.3584910788290481e-06,1.4851130465539092e-06,1.7164529754555917e-06,1.7412326879316736e-06,1.4763727665719838e-06
498,31647f1b3e56c2f2a471cd2c3a583311534173f8,1.61838307608048e-06,1.415682274307338e-06,1.4377016182447175e-06,1.3876292830487498e-06,1.484989676900837e-06,1.6654293836922806e-06,1.6885501494734212e-06,1.4777922688825113e-06
499,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,1.5764553677570777e-06,1.3639448289769875e-06,1.393829648480427e-06,1.3040564408050604e-06,1.4286621040791804e-06,1.635351418303473e-06,1.6566721822747324e-06,1.4348868348609856e-06
500,555b3d8e10745bed72e25e70465ac447009fa8d2,1.6187758378367123e-06,1.4553842919058492e-06,1.5699674812572997e-06,1.4644122633414703e-06,1.6221677159042977e-06,1.680133937548179e-06,1.6788720015608418e-06,1.5330532074722784e-06
501,72a8368962fd1365d480a88a1c84a1aae243dd6a,1.5520898790912877e-06,1.3681878992348786e-06,1.3688797962541303e-06,1.3174556854249164e-06,1.414161447947431e-06,1.5972633571852252e-06,1.6298321098452662e-06,1.4265813821476036e-06
502,0f63c5ef0e9789fd18a676a750c43d3d69211324,1.6335231394742765e-06,1.4550985791060607e-06,1.5711063274860862e-06,1.4465457694570663e-06,1.6341247294073504e-06,1.6646984125526188e-06,1.706640630246788e-06,1.523666247999663e-06
503,c4ae3ce646c4dd9a12669b379a40287e3c5955bd,1.5278465869973235e-06,1.3363843333411432e-06,1.329987603382163e-06,1.2637314100719439e-06,1.3731075045653269e-06,1.554152528231215e-06,1.5635767637063292e-06,1.3882752912736496e-06
504,444f696f69c98208aab00ecbcec7dfd1689da9fb,1.4088841980124326e-06,1.3002691668692682e-06,1.299514407524392e-06,1.2251114840661495e-06,1.3401407468159802e-06,1.4850587148025545e-06,1.5069352871848204e-06,1.359462651519554e-06
505,da887a666ad975ece7fb7465005aa99c0ddef8d2,1.5396089571088726e-06,1.3730456995128972e-06,1.4262209519620374e-06,1.3266956298706155e-06,1.4607567430996314e-06,1.5726620893822478e-06,1.5924195949636803e-06,1.4223340954548627e-06
506,10eeabee267e17c042bd1ff991823b16c85ed563,1.609819107035507e-06,1.4755550928484882e-06,1.5764952877622318e-06,1.41010541255222e-06,1.626439410235169e-06,1.6800783809991825e-06,1.6703067821597224e-06,1.5489685868868984e-06
507,5363cfa7d07641e84fbb5f21a217018c9b55b2fa,1.6118191273801183e-06,1.3614748147713674e-06,1.3647019322801693e-06,1.2971277485214925e-06,1.4147349193093018e-06,1.6724600036373024e-06,1.6942575901705917e-06,1.4407796640055745e-06
508,73fe877ff967f279d470b81ad447b9f3056c1335,1.501928817291722e-06,1.400611748930755e-06,1.407174007201158e-06,1.2586894620181922e-06,1.441350779663548e-06,1.5629827819107857e-06,1.575763307930081e-06,1.4825167736506869e-06
509,3dbf5ce5fdbc996e8abb6929a219689cf8c18e69,1.5965813561655702e-06,1.406788279421081e-06,1.4382076345019106e-06,1.3748959282437107e-06,1.468395269148406e-06,1.6561930054307127e-06,1.67491428316549e-06,1.4776324901190437e-06
510,2facd1966c379d20a9b15a62a054ee77f74613bb,1.4409936554749638e-06,1.2743705171205736e-06,1.3537320262843561e-06,1.2764074246833953e-06,1.3965378373443774e-06,1.4924549887857335e-06,1.506839565464116e-06,1.3402228843563445e-06
