,hash,ndim-0,ndim-1,ndim-2
216,47a918f644da4ed3947ee2f797c790027041f29b,1.8592636241058334e-05,2.033919829629221e-05,2.209472107181109e-05
217,565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae,1.6263791298153802e-05,1.9053893034039244e-05,2.0683026556277053e-05
218,24d368a809827cd2cd787a470a65b4a7cd721d10,1.6487956485491823e-05,1.9314831260605195e-05,2.094463990914948e-05
219,48896f5ef84e1b1f89c37ab85ed256c4c68796b6,1.650679442142948e-05,1.909640861586446e-05,2.0861287395326564e-05
220,e6b8b19ee832ae89289721301a4f5afcd454ec4f,1.6408852866231315e-05,1.8991225809281397e-05,2.062516189956417e-05
221,d5a3e2747f08da24ffb8b889daacc47890b72c5c,1.8948737711629325e-05,2.2249768022447824e-05,2.370937962838438e-05
222,86fe6658e8ae9dc70825df110d444e3780ad1ad8,1.637939533930034e-05,1.92158309479071e-05,2.0877935347102936e-05
223,88eda2f2f430e2f3b7e580fe38ac31e4c5fac942,1.9323755438655507e-05,2.26091179370758e-05,2.4606017181756853e-05
224,7f1cef6b4700c4df135abbeb446458ee468d3d98,1.9314720143134204e-05,2.253467577352445e-05,2.4677115949639763e-05
225,73157efcd17da95ce984d1595ac4907233b9dbf5,1.6099032910384293e-05,1.8876327863748534e-05,2.0673512311983516e-05
226,81829432b3a00ae8ebe46e53d181810b462f0024,1.6518334006266052e-05,1.9183354781924097e-05,2.131789894353723e-05
227,2dbfb458fa3e96203f93118a9d142a6bedca9271,1.896131758998453e-05,2.135711548022503e-05,2.3132211141319585e-05
228,3f6bb2073418e0ea0d88398e1848e2aa3f1b53eb,1.6672045159971387e-05,1.9360848182094896e-05,2.1077842817087715e-05
229,cf1306a842d7b1064270bd06951a485121e60816,1.6129794530570508e-05,1.932369218243716e-05,2.0811759662384448e-05
230,9ebd2bfa64eab788d529af7404f85dc3a58ff411,1.5777055053941666e-05,1.8631729274877593e-05,2.0668967794556394e-05
231,9b10c12e9d173d8b67c50e97e6998dbc57a549d4,1.6261358329946484e-05,1.9058748855267916e-05,2.0776557820764456e-05
232,225c3360721ba515de88a1e191ede58e8b95593d,1.8736261041988045e-05,2.1466751834776267e-05,2.3246201428748634e-05
233,923e77abdbc22c0ee5816086a334617bf7935f1c,1.8792092344493315e-05,2.1434656286520417e-05,2.3036068613824042e-05
234,07a97601175f44ecda357514c0b91ea5139fb04e,1.656184239046914e-05,1.9139318677506087e-05,2.0779693830219737e-05
235,23e42e91052df51b55719b7c6759d3480b295cc9,1.6290765927691837e-05,1.9455577401764967e-05,2.0994945628188766e-05
236,c20f08accae9d2b2bafde2265d7d30b73b059035,2.0407389779135864e-05,2.3056940730423367e-05,2.4957278461447428e-05
237,789b21719fe89a3b38cae5a8800a4c0c3886a0f0,1.75783403875907e-05,2.088479616887067e-05,2.282352110593574e-05
238,2eed8784d5946e420500bf87f9af305d87aaa055,1.663999703641121e-05,1.9475184164421505e-05,2.1277320132974315e-05
239,590201aa6ef313f9d34fa4136d6f0b3b3c36e951,1.6534733316622487e-05,1.9419340336387105e-05,2.1209309117294817e-05
240,291ac7f21e59440d249d0afaed3213a79cf70535,1.6667869288560956e-05,1.9569506214277163e-05,2.112116582577484e-05
241,9e37e585cc86ff6dc821d0566baacc137cb16343,1.925703735999119e-05,2.1929725073277948e-05,2.3614228491874545e-05
242,2378c3c987c479cca27470d3d66b5d50e91ad673,1.9536491419798392e-05,2.2213000926780346e-05,2.402942872216978e-05
243,2a267e6a49ed68da01761c92deb7c90be207660d,1.904750586551187e-05,2.2174094400121937e-05,2.396340525015729e-05
244,18af0e10878fe49a893fd576317dabd424c7ca16,1.621409284486296e-05,1.933439983136571e-05,2.069306075429962e-05
245,86472322736260e7c2fb2ef72e7d01925adc9de0,1.6336637624614946e-05,1.9043483744975748e-05,2.0823584912012475e-05
246,c954144b7682014428d547e7cbbcc154a8cc5fa0,1.6361256925071158e-05,1.897237310837303e-05,2.0795184028497583e-05
247,20d5999e2f01c32876368b97797047c3adc536bd,1.6361595014471797e-05,1.9067638412170614e-05,2.0745820102264295e-05
248,d3d594039815cbdae8e9afd281d629d0ee266b84,1.651151013198887e-05,1.9190945158611062e-05,2.0909503874531633e-05
249,0cefa592833151266d3e0fc2f258685280b0713b,1.686758616675578e-05,1.951666808559776e-05,2.13932728877774e-05
250,328135c3a355baed063a1ccbb224c9dc1b71a464,1.6273132490890998e-05,1.886392938676518e-05,2.0573789442188284e-05
251,156cd054e007b05d4ac4829e10a369d19dd2b0b1,1.6580506395291074e-05,1.931801558792246e-05,2.1137331203804187e-05
252,822e00b9b87f8ce41ccf8112bf4105ebd1657f83,1.7907624157922e-05,2.0184642626483184e-05,2.1974723053614747e-05
253,aeb23741b1186e6ae525c4dd7f46ce9e1378e670,1.6815385326329842e-05,1.8843764761336766e-05,2.053460974076932e-05
254,4afd82d8dd2c1ef48c62bdf875a194e407f2d2d3,1.6842253666809738e-05,1.9621973070390724e-05,2.147277390120529e-05
255,2866c83df6f080393f9fe2110039d1ca272232fc,1.6339803947423533e-05,1.899985619452381e-05,2.05088915901064e-05
256,f0171ba7643060cf7cf05a27e24ce66f09d5a9e9,1.6310706233611405e-05,1.9350876732740873e-05,2.1329961290119194e-05
257,bb6b86e2afe88b371badfcefe298945002e47006,1.6648470115597032e-05,1.934115120986416e-05,2.1174321484911006e-05
258,07a54df60c6012da3b02a248c65cba9688681109,1.651818292966668e-05,2.0719189611146482e-05,2.2602113569260453e-05
259,588a517b68d9f273b607622dc854b1b3d014ac58,1.6597190597742982e-05,2.0737736977479506e-05,2.250997422705718e-05
260,a34cfc9cff3886ae770cb0a2d527498d60ab24fa,1.697353959743735e-05,2.099816095720326e-05,2.2824397968722616e-05
261,d4c08f977ff7ec0bb7e043d9657b8c0747efc169,1.661267372906406e-05,2.0801651631840148e-05,2.2665326924700487e-05
262,4c6f0f88df24180bde7475030e3f40680a150e57,1.8137759049376317e-05,1.9860624998920795e-05,2.2470213863959928e-05
263,a72b89c7c2e30f5df5cf27f68b6afd45361934fd,1.6135261639168387e-05,1.8778186072508152e-05,2.06055137339427e-05
264,18da0ef0480920c6256627ed91469a40997ba4f5,1.6407270191444292e-05,1.9510309278911395e-05,2.1061141857169044e-05
265,9af9a963b9b154dbc958f05480dfdee6a2965292,1.639655134308019e-05,2.080442269666577e-05,2.3328126292532778e-05
266,dbc4f5d3fff330a842576427674ee4fc5de0164d,1.610645656009771e-05,2.0103922250682426e-05,2.190181929840747e-05
267,8eb6424128b4be16bab4115f9d172b32c397972d,1.685491238697236e-05,2.2847953012786837e-05,2.4611697225990862e-05
268,eb2c75189c9814dd463e0019419360b860d59ec1,1.6885458285617905e-05,1.9676345919938702e-05,2.2686260058526023e-05
269,820a439494aa8c5a199edadd6bf38af400f67caa,1.6135162225476017e-05,1.88845672039655e-05,2.066266273012322e-05
270,4ccfbe69b7a8c511d262a9759e576bb87ec119cc,1.658318533345472e-05,2.0794987750168032e-05,2.2637106490828112e-05
271,a5aae4f4cd852b64f5f36e8c225895b3a2113c48,1.623486972257363e-05,2.1425449002254386e-05,2.311621640768388e-05
272,99cf84aed1751d4707f6f0c2cb9fcfb460f56ea7,1.6358750766641975e-05,1.9190016643097054e-05,2.097064535524444e-05
273,dc11e03f11b9354a84db0848e7ddc277ab779b68,1.618073719944204e-05,2.2018783063819352e-05,2.3902020633645484e-05
274,b4718373f5412ea0d52ecbe2a3f9bbed824953a0,1.6221207920956398e-05,2.0302223151828575e-05,2.216245238592879e-05
275,b9dd2be0108cb312b4c34239a1dc8d24ef3a05a9,1.651325966181911e-05,1.964671040132801e-05,2.140310682254295e-05
276,aebaa8d2dbff7af620a2fca3b5ca9fbb08d4c60c,1.628891969764024e-05,2.316311068710483e-05,2.4575730894020824e-05
277,2ce4ab4063457f558e5aab1051aedc68ea17eb25,1.6197724600354952e-05,1.9935138845745896e-05,2.3078567112592155e-05
278,7b0a764fee6e1614f3249e9082d8c4acf1dc62d5,1.7902373968224442e-05,2.2972615156715683e-05,2.5066479797407744e-05
279,bb76bff17f86e468ca9fbc5071d95782dc932c10,1.664472566806003e-05,1.923674987724413e-05,2.1388352370439135e-05
280,8fadcf13ddbbce596d008e206bf3127cfc379377,1.615684017294013e-05,1.9202413233487227e-05,2.118350542199662e-05
281,fb27bd593222f42b4dad5286dcb9be4b74f34273,1.6079991327867925e-05,1.8924232883303574e-05,2.0732656456388987e-05
282,bd178b3836e62064bd894a8a2b4c9f0ea71452ac,1.665476809544011e-05,1.9243155724380655e-05,2.1095884701879498e-05
283,136185cee387e0e3638abf38b4faf9b0f0cfadd7,1.662889693003691e-05,1.9585141423028273e-05,2.129518952642684e-05
284,76e80b35bcf279f7837b999cc8c7d6dd2d0a3402,1.660572595995782e-05,1.9388275848512345e-05,2.1796163759733502e-05
285,32f1359fc2d11014b240dee2270acea1784a34bb,1.6411696788946202e-05,1.9130716264589545e-05,2.076747502038671e-05
286,854f95a25d702bcc3b1373defa9ba70de9ce32b8,1.6191525349278777e-05,1.892256816352837e-05,2.0631900032170672e-05
287,9bbb13b81d842dafe8ea4e03dff9b9b6c021fd71,1.624431214040786e-05,1.9170931088464224e-05,2.1222922386545122e-05
288,ac26202be0fee25871845e2fb479bf0b09be2b3e,1.620496121101753e-05,1.9136566743645426e-05,2.0936823192511428e-05
289,04934769d5d667404dd311256632618a13625e91,1.6088242279573942e-05,1.865344321621316e-05,2.0449132449468785e-05
290,6c44128939d0bcf60bc1b89a5c761b2ecabfdd3c,1.736436036120402e-05,1.9561430667723276e-05,2.1374314165432153e-05
291,84626f2cdf1e14fcd5acfad5169afbe6830a0bed,2.093431326553567e-05,2.3366733720260008e-05,2.525106292715257e-05
292,395b754902c6a31ee34d4a985bf612d712c25b08,1.666788154849625e-05,1.9361740092969907e-05,2.1233661648105172e-05
293,0645461254a2110438b6df63ef193c1138c306ec,1.6641807410831423e-05,1.9408898833629482e-05,2.123076202613967e-05
294,c0043831c46ec07fdc34999d664af654ada0825f,1.6325909544903678e-05,1.8784706524158766e-05,2.0575829944436115e-05
295,444bbc9a787ab1d8a487085e75772db210a77699,1.7023759758951325e-05,1.9641580873961656e-05,2.154844192472675e-05
296,ba1fdc94b0d7358c993361bdd73feca09d38171c,1.623123111332663e-05,1.8653828383000923e-05,2.0438010256269205e-05
297,d483de0f32baec73b0856230dd35f08373ecbb85,1.7239085735080807e-05,1.9865017830933636e-05,2.1748569413599834e-05
298,043a0421504396fa7ab0f27d66f8bb5ea539606a,1.644247960975146e-05,1.899639409607011e-05,2.0620254250106865e-05
299,56388f8f582b7800bc3af84958e2d1b0eae1bc05,1.662025604624086e-05,1.9424718807657313e-05,2.119521428174681e-05
300,119a0330c9cbeb13fbf8801b4f5d956659ff92cc,1.632055563981736e-05,1.887687640294061e-05,2.0587584120716587e-05
301,788976979452a2d0758040c3c79b9bcf9c78b7c7,1.6749822804475898e-05,1.9419556652177327e-05,2.1332494027414553e-05
302,1245f9da021d65789a3332f0e046ca30d518e9c8,1.6362360541816546e-05,1.8769531659394585e-05,2.0638489645200723e-05
303,ca39060bd4f98657139f782ff9c02a1f095ed3dc,1.630567581272654e-05,1.8705871555319958e-05,2.0482002036800915e-05
304,7b2b9f53503eba60da8eb6e3646cf3b9ab342b61,1.6434795889224797e-05,1.8792827735735235e-05,2.0651620262185156e-05
305,d8e0863c76c23964974c454e043d6f9e0c9d29be,1.6488824074709772e-05,1.8923803480625476e-05,2.0769039940703377e-05
306,fcba5a6c901717110b9767b418df410d7c8c6e73,1.637583089295805e-05,1.8796504386391873e-05,2.063453081302972e-05
307,bb100bcc3b4975819c9140003463f39b7d8e255e,1.642277410095389e-05,1.9048379122123558e-05,2.0756528728866373e-05
308,ab5dc576c1ab55e2a2ebd7efd5e125fac3e84879,1.6454223759934486e-05,1.9119724584826385e-05,2.0940795241455945e-05
309,2dcbc560320cb70c2664ed442b9083f80b23840b,1.6835407876927305e-05,1.95365759136113e-05,2.125764771606119e-05
310,bffc8b422d7741ae47d0c5604bda475d3c92aad6,1.6135470708150355e-05,1.8884135193096238e-05,2.0971609381851586e-05
311,723a92e463112b1163e5adb071644506a24027f4,1.6213498383876868e-05,1.8680560330314368e-05,2.0505583011275922e-05
312,a8a3fdeec2c19a1ec776c3a33062502962e09cce,1.625776469455402e-05,1.8976501911871544e-05,2.1037469398126835e-05
313,9563a3a63fd3dfb3b687fbabad134b5ded72bd46,1.6472509019199167e-05,1.9102417396589928e-05,2.0854216872425184e-05
314,3cd6c57ffc80fa88a3c4c268f53d8d08d37e3fe5,1.6650192891340085e-05,1.9288180847586203e-05,2.1043138849278736e-05
315,ab22e0076608f4825bf9a3ca1b6a0a6a7a670d14,1.6221358525140697e-05,1.8775020796640986e-05,2.0465152871080345e-05
316,c5b2676a5cc32b316a76d4ad636b6b3109f09c2e,1.639106304962574e-05,1.8981138938802005e-05,2.0835469024686896e-05
317,b10ee24730097204b72c12bcbb74555083e9b54b,1.7559595565460744e-05,2.0170209121916e-05,2.1832912264677184e-05
318,08f9eeb4a39761131af059b944225874835e94b0,1.6234297177079552e-05,1.8777066442696614e-05,2.0466290605430193e-05
319,9c43c1f8d06b69715f03646cc26546f3bf4bc71f,1.6382010067026165e-05,1.8894408498963082e-05,2.054722074262827e-05
320,43683b3256a86659f230dcadbcde1f8020398bfa,1.613593277173389e-05,1.8785938673647884e-05,2.065964676133783e-05
321,8829b807a841911ce18e79b308fee9fb92fb91b6,1.6428253346882565e-05,1.9020596415681203e-05,2.0841615195895568e-05
322,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,1.6258340575012974e-05,1.90683832851176e-05,2.0865811551850513e-05
323,8fa7f5949fb2452715a03d26bf83f85d418dd55b,1.6971091145309823e-05,1.9798378317474247e-05,2.1726386970840396e-05
324,3052bbcf1ec4de331154f920dd9bba0bbc200b95,1.617775805005171e-05,1.910835680893912e-05,2.080155777557913e-05
325,5b5c15e3096f0f040a70040dc006fa23fec371d0,1.6388775539079696e-05,1.9044218430478955e-05,2.0908068153294003e-05
326,0fe3a700a559d6bdf05d7aed95528290d3aaa698,1.6275440654332253e-05,1.89056290268e-05,2.0714356937586918e-05
327,9bc70e740253b4314ccce42bcd29c8f24875d704,1.643426147186094e-05,1.8975134478982726e-05,2.0650407989232317e-05
328,d3cbba2ee0ad9909a3fa2f33b23aeb94785fd37d,1.596558650974676e-05,1.8530578379164942e-05,2.0271038254758637e-05
329,9b7a4c97491c53e9f0602699facadad26605752f,1.6767133925325566e-05,1.9297303622149675e-05,2.0912227793470832e-05
330,3eefc256a7d87fdab7aac059b61f7deb2834d517,1.627907047437874e-05,1.884623393545531e-05,2.051364434970859e-05
331,c96717f9fa0e9efe506ad4eeebf36f5a8b27bd80,1.635220695956641e-05,1.8973470688033494e-05,2.075142454601696e-05
332,1a12887866d06bd8b24d07f7109cb08e7e82e12d,1.613456688280548e-05,1.8808885165713473e-05,2.0572655282166757e-05
333,9dca4085c724b3e62d54dee33e42ebdba3bb975c,1.611038566228341e-05,1.8823660358922166e-05,2.0991365696924426e-05
334,4c83c0444c68b89b051f7ef8d8eb1a2276439d78,1.6201438318768687e-05,1.8786928304414776e-05,2.0589756099887347e-05
335,d62b0ee88b20e5946fe49f0ba533b3e547e4d4f1,1.6446175697423954e-05,2.8604079138654674e-05,2.9664798608251116e-05
336,8b15e57718042c75af22a25a7d604fa0f938f16e,1.6912902258958413e-05,1.9608137200365245e-05,2.1464170805780764e-05
337,f8c608cc7a8abcfaea1cd655ddaab47065c5b1e5,1.6129790750987863e-05,2.181660532062618e-05,2.572636601814084e-05
338,7f7d14a2b6e1078af25233bbdbc5d8533529fad8,1.6024361373472048e-05,2.3362115435566194e-05,2.28165416046977e-05
339,b219f69db011a89e6c514ee487dc437f607c4d94,1.684982441739494e-05,1.9416073359671302e-05,2.1403121322951842e-05
340,93d3e7c247b66ec54d1095df30e99a95b4af9c72,1.6328517889076123e-05,2.2634119618289063e-05,2.880851688948412e-05
341,49d62f84df0a82b10b3623024ca66b1f09958072,1.71681001250233e-05,1.98501736175625e-05,2.1745383117242903e-05
342,43f80863ba2994a186293d86d516204ef38b0043,1.6161592695232174e-05,1.8890997401409447e-05,2.0564551646594475e-05
343,2351cf4976b940eda199f9a17a12bd170d9b326e,1.7972413345518285e-05,2.733518667617645e-05,3.053886463478859e-05
344,ae7f9a2cb71cccc9d49cd343e238464107397814,1.6400384429668826e-05,2.871151293881915e-05,2.9029446386141324e-05
345,4403503b501a46e4eeb9f23e010e913ac5bd7a95,1.6231033966041227e-05,2.4263988342734424e-05,2.528081857385712e-05
346,5f071c67660dd3eedd6eddb39681cd2943166e68,1.6917097046846522e-05,1.9561287119903934e-05,2.1482907133559657e-05
347,cfee2df31bdc127c345894aee594cbcbb8cddd0e,1.6510826220413798e-05,1.9081061497415493e-05,2.0959781323049106e-05
348,e77b53a880edf16808488084c67ef090c69b3258,1.6624591500711515e-05,1.953927906678439e-05,2.1622170686736674e-05
349,a20eca25e9b492efedafea4b7c5d84692d869f7e,1.6662039090203877e-05,1.9348139536723625e-05,2.119554082612989e-05
350,cb5507025e470ddf485bdaa115ffff07ffd0076b,1.627745935803274e-05,1.9469224576796612e-05,2.1250681475105433e-05
351,0ffaaf8cff4855f4127ae6025ec271bfe9c8666f,1.6769419694390462e-05,1.9629380110924488e-05,2.1597672519939284e-05
352,509b5ae4a7bb3c99324fd302ead1bbf4b130c741,1.6937237366393302e-05,1.9609471216584573e-05,2.1319352648420397e-05
353,3dca0c71d1446f4730c2b72d67719467a5ce528e,1.664373656857829e-05,1.9486099917093197e-05,2.110419893422379e-05
354,4e61c8958beaac5a276cabe30f98721ec50734b8,1.6713614454706206e-05,2.033711969678693e-05,2.202203597472721e-05
355,08edcad74d32d89f6b60cab43d61e58773e2e761,1.6531644120328467e-05,1.9246802434948307e-05,2.1142901177026488e-05
356,4a4ca3946510a5f6d888d48d185d3b5d3532d03c,2.0958319118318076e-05,2.3819084418120616e-05,2.5223834703360063e-05
357,0dfbc057a58f4992843b78847115225019e9d573,1.6623065982124593e-05,1.9373133327072228e-05,2.0971308307101328e-05
358,c2313555d7d202e732872e9a55d717d368004aa1,1.7487013728838342e-05,2.0418008456804925e-05,2.19588970107827e-05
359,a64510672cfe7a6cc67a04b8f3bf1d47a938c353,1.6642688358013955e-05,1.9540712940875145e-05,2.115840392294698e-05
360,5d24993c2def9e3a368e29ee64a0d29f110d1657,1.646098534830074e-05,1.9338560300542318e-05,2.0992240045689843e-05
361,360ba0572483457837992d711a0a00580741fc88,1.6751950164575122e-05,1.978402628718281e-05,2.1469124630251093e-05
362,5da4a8e1835a11d5a03b715e9c0afe3bb96c883b,1.6801216687266546e-05,1.923304872478145e-05,2.0815337131463103e-05
363,2884e617b2d93010707525071c4308c3356fb8cc,1.6570538380281165e-05,1.9069970408348302e-05,2.077015043660941e-05
364,8fee756d8c9d2f5fe211fd9feb999c0da8a89821,1.6363457516057506e-05,1.9170118075651556e-05,2.098415961881983e-05
365,b88b2c0c19851810d4ee07f03a7734b6e19dbdaa,1.6573255679804116e-05,1.9406904825937385e-05,2.151920835891251e-05
366,ab24dc6130d834fda0744c193f002b3a5f671a90,1.6630654675001122e-05,1.9245015037427646e-05,2.090469399362118e-05
367,e0ffe3572b37190d9da5b1d07057e4e038bd3197,1.8249016890358545e-05,2.1003651487064002e-05,2.275488282344779e-05
368,950c6340164ef502c032d11f50130e4bd270c875,1.6657439668260492e-05,1.953884320936518e-05,2.1239723398555384e-05
369,097888c917d75fa85788ce7b4edaa98b2bdc6ad1,1.6205300495388644e-05,1.8994586808805274e-05,2.090461305616533e-05
370,1713503b4117550152ca47feee651e67275f3557,1.724383945011685e-05,1.9900026951136407e-05,2.1697506856392414e-05
371,269f2f2d30a2c6ef3c435386aa392b5b1715c662,1.6796826220946145e-05,1.9509639152905887e-05,2.1190170017326097e-05
372,a0f9f503f2dbc9492e7cc20b52623993ced6214a,1.6903144574957326e-05,2.7069503895997683e-05,2.8193483697082027e-05
373,f09166e85cea7c1639fbb1054171699394ecb62d,1.7244600884250343e-05,2.0540517028560166e-05,2.2675185532658605e-05
374,94b347e867759325d8586ad3d1c3e01c590d83c1,1.657366535838859e-05,2.5777569803667358e-05,2.7623440630658327e-05
375,c0628451db9c87ff0b11f07e68e3d30a954f1ada,1.7750756258388714e-05,2.1777852048317276e-05,2.3549368222043894e-05
376,98dddf908dcdae90930e09c40bc92135bd4407eb,1.7923494544353383e-05,2.2229688641216073e-05,2.3875768387552375e-05
377,918ed48eeffaf26b6ebc0d9a1296d756a349bc7d,1.7222835396997295e-05,2.1040945284767076e-05,2.2764493292588896e-05
378,520b7d12256fcfcb6a2b3791f8d1bd3794302af6,1.7151781669330638e-05,2.1065573946543736e-05,2.2807329046806607e-05
379,7571d4ad2ca1be26a76c153431c937dbe24490bc,1.608330989959917e-05,1.8876575302543506e-05,2.0864582620561122e-05
380,e38a64fd8d78d838f950db685a16337aa78f9940,1.7886372455456235e-05,2.2185981992155748e-05,2.4393916592393116e-05
381,44f8f9d6a73920eeb04ca577267b68b90cef6e3f,1.7693319341487717e-05,2.1574890962290667e-05,2.3270631965310282e-05
382,ba77419b101535e8ec14192c35b924b32b6a31bc,1.668072577722999e-05,1.9516224421343756e-05,2.1739402687092896e-05
383,24a470494ebf452931ae9b7bf94689dfcca1fff0,1.734948083758354e-05,1.994613086389683e-05,2.172315573803256e-05
384,30cc38701d010d1cc053ddb9856b2d522c33c0f3,1.6882875720637107e-05,1.957144564439128e-05,2.1048231878609374e-05
385,d4ba8edb36eb8f272274d835294533eb00b0e57a,1.7375677550361617e-05,2.0223305936992942e-05,2.199546912892903e-05
386,af4b110273346e5969fba04365bc477747529fe2,1.8456817399394716e-05,2.1178448293894356e-05,2.2858587688445543e-05
387,b66d03dfc4958d159c5dc3ddc9075f8bcc47f9c5,1.8727225670429865e-05,2.1461057258420624e-05,2.321629267162299e-05
388,4635c9966f9f9a1bbb775fafc4096fddee8160dd,1.925183376514719e-05,2.1902887905668086e-05,2.3615875287616173e-05
389,220ae326b8cc407f3e4fa3c5d243c71a84749605,1.8960627822310363e-05,2.164597996311127e-05,2.3355663058551853e-05
390,8d161acfdcaaa5f09efa7c2f675e74631da6b293,1.6754868926671524e-05,2.2331503133813875e-05,2.5544026947716222e-05
391,f4aadabcc0e1968f3b309642af52ef11ae77ca01,1.6599754016175403e-05,2.247302159376544e-05,2.4488533357565876e-05
392,c2b9d20cd6a8d28785972bd883f11d1a7fc3a8fa,1.8234133023849513e-05,2.1119512323486178e-05,2.2908994500899012e-05
393,8988d371ba3652daf991169750e48b01aa16240c,1.755088931096878e-05,2.0502340207299724e-05,2.2184755372059657e-05
394,f1f8455865786829edb1191dcaa8b9a46c036106,1.6492352342006866e-05,2.040052298633825e-05,2.208604984651736e-05
395,68b06ce36f7d9201481b73c150e2ccb3b5aa9540,1.675833695250132e-05,2.1251365420328318e-05,2.455411589436488e-05
396,d0a457f2d16b64373e689c78d53f835844d5b432,1.664330449068185e-05,2.229294467953368e-05,2.3963739254054836e-05
397,1e4c12dcacca05adc999c8f74608c002f1c2896e,1.6854411138809675e-05,2.1946644853061634e-05,2.368698895917134e-05
398,76930e7d0c22e227c9ff9249a90a6254c5a6b547,1.6534085250852338e-05,2.4639932819815172e-05,2.9676259105761957e-05
399,c924809ce02135db2349187ca94e5a985840bb96,1.6916898562018675e-05,1.9309597885680954e-05,2.1071845133389746e-05
400,ada944199d09c0e64dbd9282e31ec7e766d847f4,1.6642566545561608e-05,2.0346615290962906e-05,2.154548106213602e-05
401,d3cffdc67589a8189e5aa490a21bae4228fb3d96,1.6570082610873202e-05,1.970423146157519e-05,2.1396843192068118e-05
402,c1e3b726c0ea767e38b5cec3966c5b434e62f215,1.7217571006322915e-05,2.100857079811829e-05,2.272966497458627e-05
403,33dc7bea24f1ab6c47047b49521e732caeb485d5,1.7375104510241853e-05,2.1024888011819135e-05,2.274552570412305e-05
404,c310f75c59fb5cfa2fcb58922db5cc78a304d447,1.6848244443187648e-05,1.9966972505916717e-05,2.1998461761540966e-05
405,03692a740083a7ab54cd09a7c564cd1bbbe5c067,1.7057781811681152e-05,2.4096849610901565e-05,2.39125846137103e-05
406,e1f168276986395fbd6fe3e6305ae82d88b81a12,1.670311001317435e-05,1.9226273616050968e-05,2.0937532452600344e-05
407,e481e39350847af034bbab8e1237ef0085714886,1.6572009695093493e-05,2.0488178180087178e-05,2.23428668648401e-05
408,4ec84c5ee225e43ca27930944f74ccc04df39115,1.8812578033517907e-05,1.9801920623521965e-05,2.1970850733540405e-05
409,8b6717eda19732e93d5d0802f68005b585e7c6b3,1.7375578019829072e-05,2.0281137506023418e-05,2.2180596895423938e-05
410,266a6cfdf47b7065ac2c0ebc660488cdb596cdcb,1.6830393403608314e-05,1.9457346449295677e-05,2.1484876015165355e-05
411,4950fd10e678faea859fc8d8bd5d7ea9df2007b1,1.664139043826323e-05,2.0326897450396273e-05,2.2633983890580782e-05
412,92bf2f6d81252f97a7acc69fcc016636b29d1277,1.6481039205157174e-05,1.8931891116119008e-05,2.0643871252876565e-05
413,e538e11d2b0acd93f5ce74fb3c6a0e25a4aa3ef8,1.6477206547980208e-05,1.8900659809220734e-05,2.095699409188336e-05
414,b1862a3006a354be01b860a1a23f100e6401dd1e,1.6662585389979692e-05,1.9128096066025906e-05,2.090025312753541e-05
415,0b311f4f6c5208946f72d022a97c818c58178b52,1.6308750439695405e-05,1.896516811135364e-05,2.067039724303004e-05
416,45840adcf20eabc665d2fc17f28bf93e75bdf20a,1.6855059998150552e-05,1.936022555157277e-05,2.1182601813052315e-05
417,1de46fe2feee9d3c500a83331ac9b75af5aef947,1.63566690740163e-05,1.8923783512867015e-05,2.065640566694849e-05
418,643bc75dc8537de3722de745752a1eaa065cf4bd,1.718922145664692e-05,1.9587976540902823e-05,2.1213564786662176e-05
419,90bcdead2c29f535f4140782610dde10ddd38592,1.6722145653862988e-05,1.9282601564994144e-05,2.092133215153034e-05
420,7a505741392ee24cb85ee096eec3b3e4a624ac15,1.625318190328286e-05,1.9052934953356746e-05,2.077746802083066e-05
421,953757c691b0ffa5c4e0e0f58fd40de6ae983d52,1.6643473439389275e-05,1.938326814745817e-05,2.1339216158081665e-05
422,a3c09377e80a37deedc486ec30a7e852b7a8e564,1.64756805576179e-05,1.9056611957490136e-05,2.096653180214826e-05
423,905075211bb0bae80cb7f837419180f25a253dd5,1.6197223459613753e-05,1.888926852635055e-05,2.0907041236236402e-05
424,b01a4732cedf8ffe6def3a877e22dacacc796bd5,1.6181856288664764e-05,1.872672509588623e-05,2.043488547550859e-05
425,4d290795d4e8c60053eb789acf173159dc4c1575,1.6239831148343812e-05,1.8877481062222144e-05,2.0499536838424976e-05
426,bffb00600e686d7d321d5b7529390201382c41b7,1.6388866056428957e-05,1.8710450869116743e-05,2.0416324754316425e-05
427,fb5aa9dbadfb216ee75e76ca3c7e3bae204eaa20,1.6857934041092028e-05,1.9286965099544502e-05,2.1192414883094337e-05
428,695eb87f10af2d012937492d4943b59b57cdbfaf,1.6686844262685484e-05,1.9466891273777322e-05,2.1379898434255533e-05
429,b6f8b211d79327948d2c6972a62e0700975d613b,1.640297244170678e-05,1.8849213937554265e-05,2.0560390352921136e-05
430,26f8b11b6e5529789d8e8f6c677ac02432d84f59,1.642711209743062e-05,1.8781745432495653e-05,2.0681301839089483e-05
431,91d9bbebc159ada6cccd0e1fcec1926e26b19c6f,1.672556420734225e-05,1.921497962691567e-05,2.0997452903023586e-05
432,9e26d1d2be7a961a16f8fa9ff7820c33b25415e2,1.8669683709868435e-05,2.1569267748403147e-05,2.4024138104510662e-05
