,hash,"arg_kwarg-(array([0., 1.]))","arg_kwarg-(array([0., 1.]), 0)","arg_kwarg-(array([0., 1.]), axis=0)","arg_kwarg-(array([0., 1.]), 0, None)","arg_kwarg-(array([0., 1.]), axis=0, dtype=None)","arg_kwarg-(array([0., 1.]), 0, None, array(0.))","arg_kwarg-(array([0., 1.]), axis=0, dtype=None, out=array(0.))","arg_kwarg-(array([0., 1.]), out=array(0.))"
219,76b711ad87d114f0f7926877adccf14dce04614c,2.534115826929679e-05,2.5786641207611503e-05,2.6659918494704295e-05,2.6139027425689563e-05,2.747571442085199e-05,2.445150999813725e-05,2.6161317907021816e-05,2.567436978487032e-05
220,42228fcb513c08729f822fa6be70e16a7a68067f,2.5062536521033308e-05,2.5600369278147322e-05,2.629365413807906e-05,2.574687878566109e-05,2.7058519242303584e-05,2.40388815968362e-05,2.570696625088413e-05,2.531606176464291e-05
221,1f3650643f341af8ca5c12529a479d73d3103895,2.5323392792587293e-05,2.5964641096114547e-05,2.6750784895535725e-05,2.6199766536204924e-05,2.753099478367302e-05,2.4232673020239902e-05,2.6050545519711295e-05,2.5614843996633594e-05
222,9005d7df9b644b3b3de55118b7f7ffa026e4284b,2.5140857236556045e-05,2.5643715457968645e-05,2.654985504320068e-05,2.601279571847083e-05,2.730739483567569e-05,2.3899107977780884e-05,2.5735387849779288e-05,2.5201415314142585e-05
223,51d1a99a84f5e2183b79dcc04713ffd90cb0caf2,2.5099556593374273e-05,2.562685130697461e-05,2.6441668331879364e-05,2.5913378504930802e-05,2.7180017706391496e-05,2.412426448221096e-05,2.579542314789318e-05,2.5359857827425005e-05
224,8f7adad487ebac177964a577f5d263da975d8333,2.5275566101108635e-05,2.5772336239177458e-05,2.6548264150024923e-05,2.5988464995500552e-05,2.732769961984176e-05,2.4030304692652343e-05,2.5961025202848825e-05,2.542347592336811e-05
225,3ac8f65681e2ee55c8b8bbb25f1d4aacba07d9bc,2.516724822250591e-05,2.5843821359278195e-05,2.665967317070903e-05,2.6404364148109426e-05,2.7284849784336986e-05,2.416059627477497e-05,2.5989264451289695e-05,2.5586767809554226e-05
226,e44d0ecad9a8565b5f159c674e2001e725e58bfc,2.5436849648190165e-05,2.6021151047577895e-05,2.6875753279211505e-05,2.612597951733171e-05,2.88544335412456e-05,2.5492604059724196e-05,2.6149329119826468e-05,2.5607451393917166e-05
227,4b9f7b54219c1a653ca8fa2fb53f96ea54a765d8,2.5175274644195334e-05,2.575745713407112e-05,2.666488107667284e-05,2.597631928632633e-05,2.7314219459176366e-05,2.3974838585361536e-05,2.5969145164499726e-05,2.538585415923017e-05
228,b489287af94b32d6a6d550c6e05f1cf92adf3248,2.5392537388731452e-05,2.59895985856509e-05,2.8655991455228845e-05,2.617927638868105e-05,2.9262043913272587e-05,2.441207487262264e-05,2.600414005955438e-05,2.5609909476106003e-05
229,efa7bad30d92f5f58448e753b3d280d3bea157be,2.535952673362637e-05,2.585088469249268e-05,2.669261786902305e-05,2.6050459866116686e-05,2.7329017104086826e-05,2.4065847775894697e-05,2.598905649496193e-05,2.5344859324482902e-05
230,c6916f44904b46c7c7bdb92ceb5242f3f6e00474,2.5172410336534647e-05,2.58732373904751e-05,2.668563525496733e-05,2.596040020685598e-05,2.7321854140609503e-05,2.411678809288371e-05,2.5848763817477794e-05,2.5389246026049682e-05
231,fc1f196584ff6dd530982febba2322679317c632,2.5344791795777263e-05,2.5907197805981224e-05,2.670831891367125e-05,2.6113022181947352e-05,2.7547472246407255e-05,2.428675985096821e-05,2.5914658984775496e-05,2.54624715157778e-05
232,c31ba764540a12843b3caf711b447fe3e08c5a46,2.525955888217893e-05,2.568476075753743e-05,2.6698178816132428e-05,2.599350216476273e-05,2.7307649995001936e-05,2.3984309726594283e-05,2.592467986371206e-05,2.538660760311519e-05
233,52c9e6f2e3e72081576fc7f629fe3eb0c67b143b,2.5478413159982788e-05,2.58773363318788e-05,2.6643369809051897e-05,2.6001300266831395e-05,2.746960280586015e-05,2.4369541453580332e-05,2.6138240802818193e-05,2.5694479727830003e-05
234,b38ccec64c502579f48c1fc13d0b34f689171f25,2.5504920199478863e-05,2.5911359050383805e-05,2.6705295612832697e-05,2.6061072405825883e-05,2.7385077009043717e-05,2.4329865776712773e-05,2.6008777842285552e-05,2.575654206506578e-05
235,40d5ce5437db00f6507580651ec5c6dffc161134,2.4994322602901984e-05,2.55678203313402e-05,2.644330181760117e-05,2.571271473260702e-05,2.7177415195092633e-05,2.4169649970665406e-05,2.6009229819568413e-05,2.547852853511242e-05
236,0b516d28e606d97266a95234a8deea268ecc3ec8,2.493006068953248e-05,2.5723580894816035e-05,2.647343226674148e-05,2.583617208314673e-05,2.72350458691668e-05,2.4151800826719377e-05,2.6013775265231227e-05,2.558390771699064e-05
237,e51992aa22f9868ac4ab09608c5ba98cc93fb590,2.507205940177988e-05,2.5624755205801473e-05,2.6412152236641764e-05,2.5880331673489047e-05,2.7141365733809936e-05,2.4198753430072625e-05,2.600412923269547e-05,2.5415628389466282e-05
238,73e7d8e82efde0fbed5b888f31bd894d5d7d6936,2.5344249468930675e-05,2.6050091527740258e-05,2.6897976599764406e-05,2.6190913010513382e-05,2.7559461251733265e-05,2.444389565528926e-05,2.6341350794788085e-05,2.607035379701223e-05
239,11c1e161be588da14a501f54d8a3974bee7a03f3,2.5246332892600226e-05,2.5822113877019056e-05,2.6788369652029928e-05,2.596328292833308e-05,2.743097791942407e-05,2.427217916826184e-05,2.6090064967732165e-05,2.5630129505669017e-05
240,1d598997543637b9882d1663117b573210a20583,2.484794393553485e-05,2.5571042396204206e-05,2.631754046533166e-05,2.577850986316551e-05,2.7056031576557185e-05,2.410662096195124e-05,2.589977111269548e-05,2.5460999459028245e-05
241,99d056fde04538ffacc877cfaea926ab979ea824,2.5050630143215493e-05,2.5705208140864687e-05,2.6414213403139582e-05,2.5872605662029907e-05,2.715981621017207e-05,2.409238891487711e-05,2.5867786081064317e-05,2.5446927108560773e-05
242,2f790d8768095a7c237794eaff31b8ae4a0411f9,2.5410025775985762e-05,2.6062257321817536e-05,2.6774879971250372e-05,2.6177453736846263e-05,2.754089729788968e-05,2.438161213821024e-05,2.6181230316994547e-05,2.5698808250857183e-05
243,9eb7560e77c43af561f5242cf30df6b1d7442e83,2.488701437693944e-05,2.548342300208168e-05,2.6318959476872737e-05,2.5707783604626394e-05,2.7039413569710362e-05,2.4096329218229732e-05,2.593411128183254e-05,2.5494920745457248e-05
244,8dfaa4a5e0ca329e16a853d5982ea5af5d044b47,2.5028953359121487e-05,2.5622925647758926e-05,2.6441344041561726e-05,2.583462731740999e-05,2.716220235006335e-05,2.420930381435736e-05,2.6242919401853407e-05,2.554588308426696e-05
245,482625dd29b4f3f3c43a731611063286f8bffb73,2.5142163492984055e-05,2.5658556703655496e-05,2.643516057195733e-05,2.580441302802574e-05,2.715876208964604e-05,2.3814106149446146e-05,2.5662551907932055e-05,2.537234902901705e-05
246,dc854841806549086812aeeaa6d5c2e98799a4be,2.5161039431542506e-05,2.5534882357709514e-05,2.6636150567185968e-05,2.5791839556435126e-05,2.7149468567685704e-05,2.3830922478749082e-05,2.5739281017404908e-05,2.5345553779587825e-05
247,cf7b712691a960cbcd6a744350c83a95f8d0154e,2.5375708021589965e-05,2.5910515391527895e-05,2.6537733170769962e-05,2.6034836776519272e-05,2.739162674591283e-05,2.3861230234870242e-05,2.5791216473938165e-05,2.5417091726841892e-05
248,b57c5349442d11f7f72aacec299e2c6740ec0a32,2.5327826802019783e-05,2.5872626932911e-05,2.6684593691656814e-05,2.606883932639471e-05,2.7466504530391503e-05,2.3903605430251534e-05,2.585313928007516e-05,2.5467333102295565e-05
249,630f094b99afa8c693652066a3fb8918b9f3e142,2.520072918671828e-05,2.58388711099929e-05,2.6715591687847068e-05,2.5982522996715627e-05,2.7402712899537484e-05,2.410533501549177e-05,2.6041440494754466e-05,2.560721499458799e-05
250,897431cc9207af9cbc34ce6295dd44256aad5db0,2.5254299321994534e-05,2.5804890120609923e-05,2.655084530939634e-05,2.5861266431418694e-05,2.729842500751696e-05,2.379693180780139e-05,2.5794161616060972e-05,2.5339615902920284e-05
251,e800a3e08a1cc4cff200e5b837d5e027cc55c82a,2.508346008422446e-05,2.5700078724115878e-05,2.6552910798961675e-05,2.588382109402204e-05,2.7256823862505674e-05,2.389562653792477e-05,2.5795603744454488e-05,2.538737120991903e-05
252,517f53dc91164f4249de9dbaf31be65df02ffde7,2.5449309639314907e-05,2.578409384140401e-05,2.6633683360983655e-05,2.5906265996720478e-05,2.7431141267668335e-05,2.4040837680721392e-05,2.597080711762016e-05,2.5631790871129314e-05
253,96c21f037679c0766142fa8dc3fb143b5927439f,2.5255022955262604e-05,2.5921523714986977e-05,2.6844759542303736e-05,2.5968760296347594e-05,2.7494225414048018e-05,2.4093680806945732e-05,2.6167208845749426e-05,2.5549122260362616e-05
254,bcb036a58aac566d4050b163a0f6b77e09c40123,2.5288407371637406e-05,2.5922839995473623e-05,2.6674292908579697e-05,2.602427266538143e-05,2.7416981196493134e-05,2.4270633977260524e-05,2.6236332436330126e-05,2.555919378261331e-05
255,6d6df47fefdc503fbcffd8cb14a5daaa956ef220,2.5324111224197953e-05,2.5816174456849694e-05,2.683462762255587e-05,2.611151571015278e-05,2.766226187837545e-05,2.4190914896504764e-05,2.63561285438313e-05,2.5659400122284324e-05
256,6ee49178517088966e63c2aedf6a8a5779ad5384,2.509253316147383e-05,2.583986712810817e-05,2.6480972497578127e-05,2.5903808297280453e-05,2.7253968650569218e-05,2.4174488282028765e-05,2.6021589222083607e-05,2.5476755704297575e-05
257,59984a3596e00e088b10c58f02856e8088fcd4df,2.50186567088385e-05,2.568932896274984e-05,2.6635710076779055e-05,2.5867908140047145e-05,2.7446576859802006e-05,2.402837775396497e-05,2.5972603933623412e-05,2.540212357956959e-05
258,619422b493eaf88c42373af1725ac0aa2297fa91,2.5433032252672374e-05,2.5984187511942135e-05,2.691478229260207e-05,2.616207887668435e-05,2.771651522451144e-05,2.3982983025094487e-05,2.6123737470741477e-05,2.5568199529371442e-05
259,017f717934274e481f1304d3c2f52bfaa193e7f2,2.5314691969577004e-05,2.5677250092288098e-05,2.664042175656148e-05,2.5893404478132016e-05,2.7469226292201453e-05,2.3811384547485536e-05,2.5869386427732836e-05,2.540757032175813e-05
260,f80584a48ca9bcb2ff451a017bee2479ad78aa28,2.537634004564846e-05,2.6227054883532477e-05,2.721343450818439e-05,2.7240852004720874e-05,2.7534975682248798e-05,2.419478476807442e-05,2.6155003858391945e-05,2.6500381396285126e-05
261,651bb25d6b409b9031c40cf33f991d24f350edd3,2.5274504295911147e-05,2.5989082698003357e-05,2.6860317127506432e-05,2.6014888694939706e-05,2.7600363400593702e-05,2.4057702953941933e-05,2.611751981602743e-05,2.5631207533461867e-05
262,a695a9f240922790c8062b3349fe07812eabd251,2.5175632801891743e-05,2.577786527236208e-05,2.6602230184240104e-05,2.5948941491652228e-05,2.746858244419706e-05,2.4162066493476374e-05,2.601633714309039e-05,2.5481199115656335e-05
263,87964f1c5738492b152e80f7e38010c69214e5ae,2.5138111365303185e-05,2.574129030108452e-05,2.6658085165637554e-05,2.592491569468774e-05,2.749655819074674e-05,2.4062712914874203e-05,2.6033235123024728e-05,2.548547092614309e-05
264,389f56c80c9d940d79fe4136b7a99f8d29aef8d8,2.509395396986673e-05,2.5868098233437654e-05,2.645010895588819e-05,2.5878642556484805e-05,2.7357015926811034e-05,2.4242944415107732e-05,2.6218819689269753e-05,2.5397325857138298e-05
265,20f10762fc20a29923b6943235c2577b8e3ac9f3,2.5242427256448713e-05,2.5880091572047975e-05,2.665192619077029e-05,2.591596514657493e-05,2.7460552060042935e-05,2.3995740816229436e-05,2.6092935606079587e-05,2.5601051357034203e-05
266,cc7038fb59f8dbe8ff08cae4723aca38169a5a59,2.55863111625068e-05,2.609230467073974e-05,2.702508587390184e-05,2.6211038437815238e-05,2.775963262787887e-05,2.4368651464109506e-05,2.617954601903996e-05,2.5817339504511927e-05
267,05595e9afdb11b664898a5eacaec6c7d1e284cf9,2.506380498824153e-05,2.5598780249827267e-05,2.6522318133515077e-05,2.574005408123845e-05,2.7292876038700344e-05,2.3808696536521765e-05,2.5984162597783975e-05,2.5580160590259477e-05
268,92b880f64024c0694c69a6397568ce758102f9d8,2.491564944930817e-05,2.5670148458612977e-05,2.6849066856706027e-05,2.5897864431429367e-05,2.7256238910243332e-05,2.4232794920450266e-05,2.5968753644043493e-05,2.5573243417650322e-05
269,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,2.5109899184712162e-05,2.6152277022670465e-05,2.659389657186873e-05,2.5648176758142793e-05,2.718547085053903e-05,2.395398096068875e-05,2.6062901016802823e-05,2.5490871311361347e-05
270,e67737e2e63e36161c8f80715c0a347e46a06d91,2.5221979355110844e-05,2.5943576721316677e-05,2.676524018531402e-05,2.5956326904473272e-05,2.7412960729788026e-05,2.421110070177487e-05,2.5939057254559035e-05,2.548576306270541e-05
271,d13a4f06ea84da112d5069b3fde148e307e7f94c,2.520409718811236e-05,2.5937859122314406e-05,2.6819353082456493e-05,2.591238867136694e-05,2.7483441215708738e-05,2.3994764617292138e-05,2.6050019213586176e-05,2.578634549589718e-05
272,4cd98714b665b389833f1d8b4b1d2df9e12685ad,2.5155094628166494e-05,2.5764792370045837e-05,2.6668904539089182e-05,2.6125182602100254e-05,2.754170323092404e-05,2.417025271426426e-05,2.6123350765106184e-05,2.569992294801133e-05
273,909d6b8fabe2f0fcdeba6927e4506f19aae52f2e,2.5046338047180977e-05,2.5771292506383275e-05,2.667781372298082e-05,2.5811956088612046e-05,2.737506000992648e-05,2.4094125214179e-05,2.6134698362388078e-05,2.5606554626793296e-05
274,44e26f24621ce86ed6b24bfba4a04e82319d7bf0,2.5209076528108092e-05,2.578964751944756e-05,2.6656130765691214e-05,2.5795493495619694e-05,2.7390240649054497e-05,2.3937633026711987e-05,2.5907550228848345e-05,2.5615836515740196e-05
275,4753652c605833e2398d7e46b754a71729a54713,2.5077262694981914e-05,2.5790560414681687e-05,2.6721878456744816e-05,2.5740125039148897e-05,2.738717957612524e-05,2.4018608735281257e-05,2.597896404817556e-05,2.5666773381480738e-05
276,92bda60074d0afcc3d29a0131037f11b350a99d7,2.5048860530743652e-05,2.5687229137218653e-05,2.6472113083782593e-05,2.5758497381153014e-05,2.7325113149518943e-05,2.408307045698166e-05,2.6142895176935082e-05,2.573228381165172e-05
277,6f8d7fd467b69229c0a7ed3662966573e8b3d85c,2.5132027384345536e-05,2.572894693490421e-05,2.6365134901568e-05,2.579841740339635e-05,2.7398095433103857e-05,2.3915758152214583e-05,2.6005501590239313e-05,2.565857102262213e-05
278,ae6ba5d215451273990f2826f2cf28f091d71446,2.515084186090335e-05,2.569339854647951e-05,2.672972194412799e-05,2.5859795619607304e-05,2.7802746817241507e-05,2.4196359009300725e-05,2.6162530052540835e-05,2.5688971360059853e-05
279,4200221ea22bf6c49a4038908aca75b2b07af0fe,2.5115322350757197e-05,2.580569564993465e-05,2.6714026253102928e-05,2.5957326088158316e-05,2.759535479958456e-05,2.4036139865277134e-05,2.619643398708024e-05,2.568380190938909e-05
280,100e7b8459858805bc66af122445495fb840bdca,2.5131636469210005e-05,2.5752902124536978e-05,2.6581544885435083e-05,2.5998710021789204e-05,2.743767254745561e-05,2.418848310520155e-05,2.607144594595954e-05,2.5714900716136623e-05
281,6c9ecdf2847d03d04f5111d6df427a29fbb36319,2.5506657785941306e-05,2.58392644110035e-05,2.668114181014215e-05,2.5904265705918993e-05,2.7418688292000158e-05,2.408753965785399e-05,2.6125246363644517e-05,2.5522336466511822e-05
282,22724bac3465e6f699313cb6301722cddc6351b3,2.5542924912185124e-05,2.5940542973395713e-05,2.6895930186306425e-05,2.643631729527296e-05,2.7766284638812813e-05,2.43521244391563e-05,2.6241688994394444e-05,2.5789739433982072e-05
283,7309a004dc0f206f7dfc8d355711a2d8d7c9c62c,2.5712480304786436e-05,2.5827096262084392e-05,2.7103359448730445e-05,2.6044827427970463e-05,2.7381602046020538e-05,2.4191176766311535e-05,2.6474069376813743e-05,2.5485170964494278e-05
284,2ded173ae40ef8368e93367a02fc7db0b02cd34c,2.5243050707635945e-05,2.5585513982036104e-05,2.6740020125795475e-05,2.6290676813493143e-05,2.7455573969807728e-05,2.409483177788471e-05,2.6084624341486696e-05,2.5517057437220205e-05
285,14c3c183aa6b8bf504e8b763a3ce0c8ddd0ef6b6,2.537334027389685e-05,3.075480255260887e-05,2.6580090357894354e-05,2.6179242275959783e-05,2.7237430211631724e-05,2.4436092137599763e-05,2.5941969858873904e-05,2.5711052040470408e-05
286,58dbafac8dec98557fb99e7884a970e2ed9a9973,2.5268986148493014e-05,2.5734407906632192e-05,2.6589262386839285e-05,2.6021424922517095e-05,2.734689034373249e-05,2.4182821747704906e-05,2.589634395078987e-05,2.565330615345318e-05
287,ad5ad8a3e6a3e8533c5c5ec6e40bd90fa4d733c5,2.5286963145132715e-05,2.556146012385214e-05,2.6429733621192204e-05,2.5985397443500402e-05,2.7363404314331617e-05,2.4228572745972068e-05,2.6372478062445978e-05,2.5604416023224175e-05
288,30bf46c0538266ade0ac0e1a18486a226196b738,2.501149648479873e-05,2.5663958821336138e-05,2.663066915385885e-05,2.588831700393529e-05,2.7331470599983962e-05,2.4104921016551736e-05,2.621384098029664e-05,2.553740527891329e-05
289,b022f204f697e8ef6c719fc8e84bcf5dad8ba6c3,2.536025761133608e-05,2.5579795224725134e-05,2.6580293057834787e-05,2.586596500947623e-05,2.7430319576815965e-05,2.42793721721984e-05,2.6165942949111782e-05,2.5777722874168694e-05
290,deb794394108dd27f27a5a2781bf3b5131ffff65,2.5423187077702847e-05,2.5722554710227996e-05,2.648687661326502e-05,2.5963153008438915e-05,2.7343150912462484e-05,2.4198538839544464e-05,2.6105403179668123e-05,2.5668400207052182e-05
291,1a5462651bbf61adcf1816f2253eeca2b26ca162,2.5293836838448014e-05,2.568149762750472e-05,2.654043736487755e-05,2.5814718632634893e-05,2.743941353911763e-05,2.406789319403059e-05,2.5941972534098888e-05,2.5683606577278123e-05
292,e525a8f83f84fadc3f80d3be3b497066022d108b,2.528338818272679e-05,2.5616401695575725e-05,2.685172689029748e-05,2.6050239825301175e-05,2.773950896249628e-05,2.4649255591624255e-05,2.6456472332061954e-05,2.559785931207352e-05
293,13080b05787e1379cc30e18840ce704475b56179,2.5353080826417885e-05,2.574626320823042e-05,2.6700699559147777e-05,2.5852924180812955e-05,2.7425345901998216e-05,2.4109060372907244e-05,2.6091847418791665e-05,2.5522716268544785e-05
294,9babf6596876be7be02e823688a2b359756e27f3,2.5191341637442193e-05,2.5700538653110815e-05,2.659549133588673e-05,2.5881730764992353e-05,2.7335209049308648e-05,2.4288447928447648e-05,2.6164698605559336e-05,2.5597371447629314e-05
295,86721b1a6f3cb941365b8dd785691d56e5fe2c22,2.5254645220176325e-05,2.560818621581224e-05,2.6486508645843167e-05,2.5932546999552344e-05,2.720573025106265e-05,2.39675340576355e-05,2.588365385655869e-05,2.567591774944207e-05
296,ecf407ec846324cabaa0afd4bcfbe90899c94da1,2.522196709726225e-05,2.5737316498313757e-05,2.6539296204983085e-05,2.5907677727402737e-05,2.743808943508498e-05,2.444431459102152e-05,2.623098423494788e-05,2.5530438359840046e-05
297,666b17976e1ee7bb2079259831ccba41d37cf078,2.5366594910237772e-05,2.5801838297096045e-05,2.653526924090621e-05,2.5909351424543537e-05,2.7400403985556103e-05,2.4392575569005166e-05,2.618543590770729e-05,2.5905417384241115e-05
298,2f3b82638a24204a13c9b16a3a36a59f199df41d,2.5285823272901246e-05,2.6184076254832603e-05,2.93136485476957e-05,2.6205236620991434e-05,2.7576656706851443e-05,2.4779988506316455e-05,2.62435134511513e-05,3.12912447976402e-05
299,8931a70dbe29e0964cffbbf7637464229688c833,2.5369089201722344e-05,2.5814050155731907e-05,2.651954152846759e-05,2.58750708137707e-05,2.736490716812612e-05,2.4521277568872774e-05,2.6186155691751744e-05,2.5742266941511686e-05
300,872c6b7de255059a580de414d0030f86471193b1,2.533993146246139e-05,2.5851384105808134e-05,2.677996387468901e-05,2.615208163993751e-05,2.8031919708466113e-05,2.438644707753716e-05,2.6083186842971346e-05,2.5705687356068085e-05
301,d3e64fcf2b1c97d75bae731107cf01d6c0e37caa,2.521650221328749e-05,2.564249762577847e-05,2.6572889431146327e-05,2.5860018792604022e-05,2.7335451727941025e-05,2.416613461625148e-05,2.5858583600040264e-05,2.572894850484067e-05
302,e66453568b685dee47d6e6e634b3a47edffcaeed,2.5325689783245675e-05,2.5810443919578782e-05,2.659667858026596e-05,2.5836757161484387e-05,2.7356066293206676e-05,2.4114261487925266e-05,2.612683365139181e-05,2.5634714418810337e-05
303,ae821835fdb8732aa2bb4ff10f45fb7981fb92ff,2.5237623434771315e-05,2.571747052382695e-05,2.9191730779676158e-05,2.605371073404529e-05,2.7507367307481793e-05,2.4411807263316483e-05,2.627238024084786e-05,2.5785168572707752e-05
304,9ff05dc5d5afd4e801f1acf27b33ca2ed74c48f8,2.5363953749614734e-05,2.5900326672510927e-05,2.653553958315356e-05,2.61961502958918e-05,2.7434864207903673e-05,2.490340851186097e-05,2.6160999873860012e-05,2.573460779227029e-05
305,ba9f93d8ad9763ef9867bac5761a40fa4770aa82,2.517906592830139e-05,2.57720324813048e-05,2.6516386416933483e-05,2.599113957128591e-05,2.7401227789573165e-05,2.4224054415992617e-05,2.620451906252475e-05,2.5633267202936376e-05
306,bb402268b0fdc403b05a38a20b7bc324759b41f1,2.533416985863609e-05,2.5797632399519687e-05,2.690735914653859e-05,2.6073523807546074e-05,2.7884384873263596e-05,2.4590554085293428e-05,2.65988532378632e-05,2.6033492758870125e-05
307,c6e27fb0188d77e86fa30c8bb3fcce8f1b398202,2.535876497725016e-05,2.5873506016060177e-05,2.6828625308289043e-05,2.60761369151817e-05,2.7619472834779774e-05,2.4570923549752614e-05,2.697505778152995e-05,2.5999255379161302e-05
308,84a4c4b03a43c915151193685588f80759f2ea44,3.563792566944025e-05,3.138328479094939e-05,3.1314606022603985e-05,3.1932670263695e-05,3.284490091086488e-05,2.953534778455526e-05,3.083442413115954e-05,3.2138284685229386e-05
309,7f836a9aca57de7fcae188b66ee1d8b60c6fc7b1,2.5630911016911977e-05,2.6067225652457514e-05,2.6857171159108134e-05,2.6149321916867183e-05,2.8011920511109916e-05,2.430011830313618e-05,2.616161735578096e-05,2.550055910271744e-05
310,e4a8977758f56d4e1b5efc6117e515490b278b46,2.792067932842792e-05,2.6151105573514538e-05,3.1393705072199426e-05,2.777225297357807e-05,2.926314146932504e-05,2.5052881215995536e-05,2.685696739008871e-05,2.5882885746193263e-05
311,5d683506587aad4acf689db4145f41a6d6f6ca52,2.5144481359920638e-05,2.5692785857245327e-05,2.6552239575947313e-05,2.575160500061927e-05,2.723141578049516e-05,2.4303157310258614e-05,2.597981151688286e-05,2.5200884624877395e-05
312,94df9336010b9515cbad0d9754edf1ec94d54f27,2.5209245235738257e-05,2.590260276157489e-05,2.680769287494581e-05,2.610361186200932e-05,2.7531241060814306e-05,2.434902480734054e-05,2.627808050028164e-05,2.5593005874994356e-05
313,823c59c659832c0a9b95829dbc5ebe7f5c81e1d2,2.5447196163122606e-05,2.581712193274648e-05,2.6752179676910215e-05,2.60900714529624e-05,2.7542571245714e-05,2.4210720647514136e-05,2.6070899536173663e-05,2.5645590347933098e-05
314,beb031d64b42f4643d1ba5186c091fb1328ac8c9,2.505255076263485e-05,2.561912409014342e-05,2.639663492677262e-05,2.5736019149637563e-05,2.7145999947079557e-05,2.392619194475231e-05,2.591438264303545e-05,2.534551425984495e-05
315,5294c82afa7d5f20152ee5b0d1406a909b735307,2.5066268404550627e-05,2.5727532177203312e-05,2.6552564652146958e-05,2.5829342081694e-05,2.7466277458497784e-05,2.40542359183432e-05,2.6278224587882923e-05,2.5818392792868587e-05
316,1327a530ea88b83cac8591a402a61bd9a00ecd0a,2.5076931396755445e-05,2.5698053868666327e-05,2.6394334028657644e-05,2.58220772045743e-05,2.7100052882947568e-05,2.3928396016587577e-05,2.5955098014333796e-05,2.5409586634928298e-05
317,56f444a0c50d949bf9eba653bb91346fdb8f1069,2.529113677425172e-05,2.5913535362286936e-05,2.671272151199486e-05,2.6090441891037436e-05,2.7477553666895613e-05,2.4150027675691055e-05,2.611048199886982e-05,2.5566485710442066e-05
318,5f7114ca823736e3f55176cf6a3fbeb77efe0279,2.496550473760506e-05,2.5652645250237638e-05,2.6438726827774833e-05,2.585570305550041e-05,2.7149833381326514e-05,2.412671168316114e-05,2.5881472787870443e-05,2.540550095133147e-05
319,3d99ec9df4d90656286d0482f0f50af886616a96,2.4833740946748273e-05,2.530866426946353e-05,2.6332229659285233e-05,2.563422867318704e-05,2.704300997647071e-05,2.3849298854585598e-05,2.5792834767301175e-05,2.5163321567812996e-05
320,59e8fc601bf38c94bf1ee0a7153a7ee385133e4b,2.5125450845551465e-05,2.5665398768395324e-05,2.6492356149979252e-05,2.5927305394774618e-05,2.730499228280514e-05,2.4069428862900138e-05,2.616524572853552e-05,2.5496258571882904e-05
321,a813a5feb53cef3b22d60599ec330cc945f1b85c,2.545375782017577e-05,2.5722235803632942e-05,2.6539867479372228e-05,2.5961291076444487e-05,2.7467750984178198e-05,2.4069015555511377e-05,2.6123425823025868e-05,2.5485916091811714e-05
322,8b81727c50fd7dcb99e4644e8d76f2eaedc4d066,2.4970099457052003e-05,2.551700132495486e-05,2.6418239620072818e-05,2.5839746823014252e-05,2.7170781259290618e-05,2.404155706574253e-05,2.6103018050006274e-05,2.5586625593834374e-05
323,bb63a1a49bf1fe766ceab3237e0003aef5f19854,2.47464852107693e-05,2.544021891320453e-05,2.6304133456209426e-05,2.5668286988882466e-05,2.707772983911235e-05,2.3981033466822866e-05,2.5799053745638384e-05,2.5305798428818445e-05
324,50ce0fce70cac779919d97578381a9d762f42594,2.5203446629685122e-05,2.5905314120870916e-05,2.6622871938901598e-05,2.615750736699705e-05,2.753664857918828e-05,2.4265317197964772e-05,2.6198435445543395e-05,2.564552400837697e-05
325,3ba84d2fedf30aba7d47f81e36bbf265745c4e1c,2.5174145502905097e-05,2.563350717537105e-05,2.6600314315845096e-05,2.5948915221597242e-05,2.728283719246026e-05,2.4153596477274003e-05,2.58790326293513e-05,2.5249916293165263e-05
326,892a3fa83ca8ef2db9d896efb482f88ad21d6b5b,2.5333420982856624e-05,2.6036110582745983e-05,2.6936637586914005e-05,2.6302342810476376e-05,2.8515133372077587e-05,2.4509317263018813e-05,2.6213981700873494e-05,2.5769332082541418e-05
327,411fa9ba04f904f3038175fc05722adb545fe954,2.5404027612048572e-05,2.5862978090932642e-05,2.6708225406907206e-05,2.615359108940164e-05,2.778130724219141e-05,2.3986292061360994e-05,2.5830671888603983e-05,2.521838743451506e-05
328,125b0c82053c42c43d1b4b36c6184ae71c75c548,2.470504728028144e-05,2.535334213034195e-05,2.62861036529872e-05,2.5629768257631975e-05,2.7025406875989246e-05,2.387865737685156e-05,2.5873174834772048e-05,2.5149312974928423e-05
329,bd8be5417632c019dbc1d36400052805f95a372c,2.524928337328541e-05,2.582794930561479e-05,2.6678821788916347e-05,2.602186535476047e-05,2.7487974912586688e-05,2.4150614313480565e-05,2.6212839812750774e-05,2.6489286956719447e-05
330,b58bbb72ae0e24d7e03fd18f6f3fbdfe95481f8e,2.528771330145429e-05,2.59076929595097e-05,2.6668730927746235e-05,2.6137769491209477e-05,2.7495779411460692e-05,2.4296072816858733e-05,2.615242226267131e-05,2.5535052281854314e-05
