,hash,"op-svd,type-int16","op-svd,type-float16","op-svd,type-int32","op-svd,type-float32","op-svd,type-int64","op-svd,type-float64","op-svd,type-complex64","op-svd,type-longfloat","op-svd,type-complex128","op-svd,type-complex256","op-pinv,type-int16","op-pinv,type-float16","op-pinv,type-int32","op-pinv,type-float32","op-pinv,type-int64","op-pinv,type-float64","op-pinv,type-complex64","op-pinv,type-longfloat","op-pinv,type-complex128","op-pinv,type-complex256","op-det,type-int16","op-det,type-float16","op-det,type-int32","op-det,type-float32","op-det,type-int64","op-det,type-float64","op-det,type-complex64","op-det,type-longfloat","op-det,type-complex128","op-det,type-complex256","op-norm,type-int16","op-norm,type-float16","op-norm,type-int32","op-norm,type-float32","op-norm,type-int64","op-norm,type-float64","op-norm,type-complex64","op-norm,type-longfloat","op-norm,type-complex128","op-norm,type-complex256"
36,ae88e02a48c4744afd22c63be388870037f3c84c,0.00461880250077229,,0.0046189158310880885,0.004653307837240087,0.004629899830130549,0.0046346908347913995,0.008750863999011926,,0.008692582996445708,,0.004923534501964847,,0.004925151995848864,0.004848113332021361,0.004920759495386543,0.004931414005113766,0.00928197324537905,,0.009633878253225703,,0.00019473156373185868,,0.00019549499080643396,0.00019721927264154974,0.00020026223611016317,0.0001867287669326821,0.0005459695002125379,,0.0005296077632872191,,2.9736684139609528e-05,0.00012785593891039308,3.089728133390459e-05,2.324294977230378e-05,3.829601782563e-05,3.227512688049625e-05,4.584453216815855e-05,5.505501280705898e-05,6.260785178097269e-05,0.00010641261884518485
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.00462777716650938,,0.004633601832514008,0.0046616681647719815,0.00463335050153546,0.004634469830004188,0.008785123747657053,,0.008723367252969183,,0.004940892501811808,,0.004937451167885834,0.004855757996362323,0.004938998996901015,0.0049399411703537534,0.009313100250437856,,0.00966596474609105,,0.00019396463652480056,,0.00019499801829541948,0.00019766636772678708,0.00020072027865143566,0.0001863625687386455,0.0005467566324544972,,0.0005299581320478434,,3.0160500000026987e-05,0.00012763649404708607,3.124507308674824e-05,2.2766695662041107e-05,3.8226778761788586e-05,3.2047047533317716e-05,4.5528463793898674e-05,5.533089691751454e-05,6.310919107978835e-05,0.00010590058254538891
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.004641994166983446,,0.004640747836674564,0.004671062333121275,0.004654762834737388,0.004634152835933492,0.008755929506151006,,0.008713109498785343,,0.0049356323312773984,,0.00492577533198831,0.004857947661851844,0.004943297002076482,0.00492675616745449,0.009289574503782205,,0.00966090524889296,,0.00019379420544802478,,0.00019522702734155412,0.00019723348192531953,0.0001990595377513805,0.00018661946549024112,0.0005463525261515507,,0.0005274236839460699,,2.917571843711782e-05,0.00012704318248913347,3.197412648400391e-05,2.200699487193411e-05,3.7408744641912305e-05,3.1419388068937206e-05,4.555630295140811e-05,5.4396179290382534e-05,6.176925731321786e-05,0.00010500567333281759
39,a5e5e51187d4476841503ce816924ea99936dba0,0.004629326334300762,,0.00463322366704233,0.004659400001401082,0.004640573499879489,0.004595364332393122,0.008756730501772836,,0.00871757974891807,,0.004917932502091086,,0.004935667500831187,0.004856763834444185,0.004932733000411341,0.004923343997991955,0.009312143745773938,,0.009653367498685839,,0.00019505300905703652,,0.00019591514280494139,0.00019786789992146873,0.00020030461320925925,0.00018490242119265817,0.000549138394585737,,0.0005285511050667417,,3.027032434850636e-05,0.0001283281368766135,3.270041157165684e-05,2.325590517573111e-05,3.870514590621286e-05,3.26010602249705e-05,4.6332247861716736e-05,5.532743077940093e-05,6.188568750076229e-05,0.00010572953498922289
40,b69cf68a24cffea0a884a102da1797755de8f022,0.004604854332380152,,0.004605433333684536,0.0046356335005839355,0.004613587666729776,0.00463134866731707,0.008745581999392016,,0.008704089996172115,,0.004928550496212362,,0.004921009667062511,0.004830411834215435,0.004930043168618189,0.004926713498813721,0.009302256497903727,,0.009669125502114184,,0.00019524998166492547,,0.00019566559811729737,0.0001978143207555338,0.00020052250946942226,0.00018660170688486564,0.0005463205525302328,,0.0005301281838144764,,3.0251456703112705e-05,0.0001275121785944239,3.1169554587131114e-05,2.243598629715597e-05,3.8207939484577585e-05,3.2260007419635875e-05,4.565632125570815e-05,5.489300767807529e-05,6.17273477034579e-05,0.00010537589703602077
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.006012105996584674,,0.0070023873340687715,0.006971012750000227,0.006447694751841482,0.004969872502745906,0.009426088250620523,,0.009323002253950108,,0.0053330577502492815,,0.005537171247851802,0.005139828001119895,0.005269288500130642,0.006035397000232479,0.010066354501759633,,0.012186084495624527,,0.00030767043620258806,,0.0002459620554873254,0.00020645888462940304,0.00020846914005232973,0.0001953966274000281,0.0006971094448494518,,0.0005567458049174295,,3.233144627519147e-05,0.00013327327780396803,3.335338667243349e-05,2.44411796210728e-05,3.999313968747361e-05,3.4702939527653526e-05,5.9222017783516396e-05,5.738606384337355e-05,6.45562604349943e-05,0.0001405195578914381
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.005575271003181115,,0.004792509000253631,0.004839069333684165,0.0047975085011178935,0.004791961335286032,0.00917469624982914,,0.009006371750729159,,0.005106973250804003,,0.005185142250411445,0.005035877500631614,0.005122377999214223,0.005100194252008805,0.009708680252515478,,0.010195894494245294,,0.0001997905867308593,,0.0001999299327927964,0.0002027854510850054,0.00020567326482348873,0.00019255525443110278,0.0005610367774756418,,0.0005470663688212976,,3.167633031173891e-05,0.00013016016663765006,3.2443535593828485e-05,2.3002861732404795e-05,3.9684356382697016e-05,3.285323510342058e-05,4.729622992272198e-05,5.727874602637101e-05,6.361748505778286e-05,0.00010825486699220764
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.00463397016574163,,0.00464323833148228,0.004657353832347629,0.004629418166587129,0.0046249301691811216,0.008769289997871965,,0.008713300248928135,,0.004934074000630062,,0.004944859501847532,0.004865654833944669,0.004934917332623931,0.004934060498878049,0.009322638248704607,,0.00967895000212593,,0.00019646880355139729,,0.00019691654544493016,0.00019833358484627853,0.00019915518192151053,0.000187513017552096,0.0005471128687005196,,0.0005313673682394437,,3.107378325836243e-05,0.00012823476829841482,3.209953764923399e-05,2.3049501099816744e-05,3.8693678707795535e-05,3.290094597711383e-05,4.705866446278782e-05,5.507594875943584e-05,6.380902148498953e-05,0.00010580318176476848
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.0049024801652800916,,0.004910578000514457,0.004984663830934248,0.004994292833240858,0.005867151000226537,0.011647068749880418,,0.0115778869985661,,0.006670398001006106,,0.006627277751249494,0.006344005250866758,0.0064670709980418906,0.006488998496934073,0.012776783001754666,,0.013039111494435929,,0.0002752467211953794,,0.00027446486281263,0.0002775675588339914,0.00028953773988178,0.00027378722721054644,0.0007704554162854846,,0.0007522628337836876,,4.335327535375034e-05,0.00018202041246695444,4.402241691982804e-05,3.318217280081958e-05,5.185323347819469e-05,4.478561551209916e-05,7.024001612994297e-05,7.522768262359104e-05,8.218365582688894e-05,0.0001313823333172574
45,a6b4b2bdd6baf2afde27284097426e93912452e9,0.00476740200004618,,0.004713578331575263,0.004809652833500877,0.004752467997604981,0.004781814500650702,0.009022782996908063,,0.009125407748797443,,0.0051606687520688865,,0.006263178751396481,0.006149511249532225,0.006176875249366276,0.0062830364986439236,0.012185889499960467,,0.009966945501219016,,0.00020250992452449008,,0.00019994673074017136,0.0002270070213621403,0.0002821496377221373,0.0002691743866307661,0.0007275019008375239,,0.0007660381072907642,,4.0086030354342536e-05,0.00013336469751659114,3.778433075729901e-05,2.7545936436949544e-05,4.501083259581535e-05,3.873331356232283e-05,4.759431111678067e-05,5.73100113053277e-05,6.574389201741274e-05,0.00011051804641592941
46,c8a5ff07e5bda47eab870671634b107da5ab7934,0.004594018833207277,,0.004621949835078945,0.004630502999740808,0.004617529334306407,0.004602316500192197,0.008765227499679895,,0.008728026998142013,,0.004925080000248272,,0.004934645665343851,0.004860078498798733,0.004934986168033599,0.004917766501118118,0.009314774251834024,,0.009671927749877796,,0.0001950538817750798,,0.00019584560901752081,0.00019807416366265072,0.00020087544222545918,0.00018691276711941664,0.0005486036316142417,,0.0005299928421951144,,3.065599271832116e-05,0.00012784834760212817,3.189009822519784e-05,2.3704070972794447e-05,3.874853239545478e-05,3.290844020973663e-05,4.622794231414818e-05,5.56648471449994e-05,6.273247679420692e-05,0.00010635953599985536
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,0.004642829165580528,,0.004647016166321312,0.004669346499819463,0.004650219166554356,0.004638073000630053,0.008765268998104148,,0.00871201799964183,,0.004945823168479061,,0.004940966498300744,0.0048672639968572184,0.004949064830725547,0.004933707498518439,0.009303004750108812,,0.009668500999396201,,0.00019483416359765795,,0.00019510540005285293,0.00019775742455165974,0.0002006705754814353,0.0001866254122496844,0.0005483439737489741,,0.0005327616845055385,,2.9470168110624333e-05,0.0001275473631332196,3.1209942803491465e-05,2.1733790557177498e-05,3.800177679035447e-05,3.1803964312920084e-05,4.5085453580846845e-05,5.461239138961478e-05,6.112697455995205e-05,0.00010543864136891006
48,9765987c2ade250c82bfeaba49d1f9301211d63a,0.004619424835254904,,0.004624934833069952,0.004674440996798997,0.004638626999318754,0.004627802666315498,0.008767277249717154,,0.008732633497857023,,0.004951082832121756,,0.004941955000200929,0.0048769185013952665,0.004948317999757515,0.004953005833764716,0.00932692150308867,,0.00968578300307854,,0.0001952874463313492,,0.0001957648001156155,0.00019749127345418838,0.00020125133020008193,0.0001873143792808746,0.0005486467631080334,,0.0005339368684584961,,3.166017707674958e-05,0.0001279129642387575,3.2501795442041126e-05,2.2941078831286818e-05,4.0129933816334576e-05,3.393894728044786e-05,4.718374009121062e-05,5.586633160607793e-05,6.422404142664249e-05,0.00010781774244146572
49,dbf37449935bced333a3999afa860aaf304ab1a1,0.0063805504978518,,0.006257001334840121,0.006509348502731882,0.005448703748697881,0.006010873752529733,0.009851344500930281,,0.009364451503643068,,0.005180557000130648,,0.005228188754699659,0.005563681250350783,0.005325117002939805,0.005134816747158766,0.017315809011051897,,0.011157627501233947,,0.00029353027774184874,,0.00020025256253575208,0.00020248071156786935,0.00024234756853604947,0.00018971446157733086,0.0005614134120953489,,0.0005424103950836549,,3.139832405855644e-05,0.0001364412533196931,3.31329604696012e-05,2.404340638802493e-05,3.965747428334616e-05,3.403316778578875e-05,5.0108898048803435e-05,5.867931767024655e-05,6.590289000693399e-05,0.00011311431868247441
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,0.004938221332849935,,0.004935374832712114,0.005027744666828464,0.004909620668816691,0.005158155002087976,0.014403318498807494,,0.00948698600041098,,0.005411738751718076,,0.007490038504329277,0.007304876249691006,0.00751220500387717,0.007477449751604581,0.015311453993490431,,0.01552916649961844,,0.0003434650160113139,,0.00028930940000767197,0.0003464060833114975,0.00032010008314197575,0.00030532425730736134,0.0009370849094755779,,0.0008328071820539084,,3.6016325093853695e-05,0.00018968604926042864,3.5265318764536416e-05,3.081093978378142e-05,4.930904284190881e-05,3.581173013605097e-05,4.907551625618971e-05,6.423648631281622e-05,6.643064284475914e-05,0.00013709252896765923
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,0.004737772833323106,,0.0047914725000737235,0.004753579834262685,0.00473053400006999,0.004746283833810594,0.009082709748327034,,0.008950603998528095,,0.005078344500361709,,0.005071894996945048,0.004990070498024579,0.005121935999341076,0.00506329775089398,0.009603655998944305,,0.009922584999003448,,0.00019956285002990624,,0.0002042557018564996,0.00020297628119199845,0.00020950322533619826,0.0002009212234468655,0.0005583446109085344,,0.0005534461842647655,,3.2345847546643995e-05,0.0001323131562458002,3.359572743178315e-05,2.4921588313783605e-05,4.098058847235874e-05,3.484843978109337e-05,4.9065468142633144e-05,6.477991032822858e-05,7.18773749781576e-05,0.00011171355788399907
52,bb6b86e2afe88b371badfcefe298945002e47006,0.005157226167890864,,0.005191212500600765,0.005198096167684222,0.00519116433133604,0.005200590169503508,0.009862308750598459,,0.00983427000028314,,0.0050643390010615495,,0.005164588500823205,0.004985695666012665,0.005083165834851874,0.005962557001718475,0.009548751750116935,,0.01012172600167105,,0.00019988733640109951,,0.00019998883005925718,0.0002029159362957051,0.00020512231125360144,0.0001892723533995289,0.0005592928152365953,,0.0005506356840334391,,3.3001007644113564e-05,0.00013210255425095176,3.432341930684869e-05,2.4889248265671976e-05,4.175742321834317e-05,3.493636425307779e-05,4.988038510730205e-05,6.19557686150074e-05,6.608172320522412e-05,0.00011349792258283508
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,0.004640013500951075,,0.004670984000161601,0.004673927833209746,0.004657409503124654,0.004649053834630953,0.008773737001320114,,0.008742937752685975,,0.004955834832799155,,0.004962430665424714,0.00488785366663554,0.00497107183521924,0.0049405506676218165,0.009314888000517385,,0.009929301500960719,,0.00019918867927220353,,0.00020002487508463673,0.00020241823068108014,0.00020539022550699026,0.00019220591515614561,0.0005630815830954816,,0.0005453630280195891,,3.2758766370375764e-05,0.00013189070623411683,3.38147932640053e-05,2.4570722862850778e-05,4.0122248074182005e-05,3.526634445673253e-05,4.944042487128992e-05,5.779761816554058e-05,6.748114469272242e-05,0.0001109812316012961
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,0.004938659333371712,,0.004934480668453034,0.005006583167414647,0.005177686832515368,0.005152470834824878,0.009346182749141008,,0.011748258250008803,,0.005293556252581766,,0.0057717807503649965,0.006475913749454776,0.0053057635013828985,0.005347447000531247,0.009988253499614075,,0.010375019002822228,,0.00020423775962486755,,0.00020974446152439877,0.00025150599028095783,0.0002104177999717649,0.0002005569090463475,0.000573974805269649,,0.0005536990789359582,,3.2725958343139664e-05,0.00013491377844902558,3.392291250747803e-05,2.499814739699019e-05,4.185627039987594e-05,3.7599930242307335e-05,5.396454168846874e-05,5.9682057989704634e-05,7.894314607642425e-05,0.0001135823999842008
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,0.004788503669260535,,0.004871686833212152,0.004808656167976247,0.004783703666665437,0.0047786980018524145,0.009116384255321464,,0.009017538999614771,,0.005094477503007511,,0.005075770750408992,0.005013281497667776,0.005094161246233853,0.005848381500982214,0.010930319993349258,,0.00993800199648831,,0.00024122763539167325,,0.00019886812501331756,0.00020206357836358103,0.00020513906872342798,0.00019528301834890788,0.0006072367328063895,,0.0005459774442392194,,3.237643122702138e-05,0.0001319145885645412,3.660605756204672e-05,2.4076720810355723e-05,4.0481231801820225e-05,3.391037417684622e-05,4.794784910847886e-05,5.64571994587784e-05,6.556413580166222e-05,0.00011013782097602656
56,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,0.00513845350117966,,0.004928751167123361,0.005535709664400201,0.004842091334770279,0.0048459326644660905,0.00919529699604027,,0.009291289999964647,,0.005155443748662947,,0.005158116000529844,0.005076631750853267,0.005159653246664675,0.005155969251063652,0.009721992752020014,,0.010087944501719903,,0.0002027434998476215,,0.00020361206728781469,0.00020623951912477001,0.00020803187248484215,0.00020424560908312826,0.0005710028886419928,,0.0005623748683750531,,3.2392877659280685e-05,0.00013344771250558554,3.772929934491878e-05,2.8382384260583893e-05,4.610232830394657e-05,3.739408900980871e-05,4.866342986717913e-05,5.873209392929769e-05,7.429897122289449e-05,0.00011198234723350551
57,bec2b07db5c999721d2d2c10334f3afe78aaadd9,0.004889972668024711,,0.0047613858356877845,0.00485225466642684,0.004823147998346636,0.004730675667815376,0.009013084752950817,,0.008958066748164129,,0.005135355165596897,,0.005099573332699947,0.0050152140004987205,0.005198959998476009,0.005066625832114369,0.00968112225382356,,0.010131845003343187,,0.0002491103091002019,,0.0002054826999665238,0.0002486188626361956,0.00028491098817626367,0.00019747804162761895,0.0005740744446585369,,0.0005515104471430133,,3.95937844119761e-05,0.0001605647063115612,4.034287378272572e-05,3.0280812657630826e-05,4.150003680775245e-05,3.5558466338795556e-05,4.952838194353885e-05,5.845986956758323e-05,6.60603024844471e-05,0.00011224959676857457
58,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,0.004867523831004897,,0.004866474664595444,0.004950723164559652,0.004886178833354886,0.00487097949856737,0.009245984001609031,,0.009183825251966482,,0.0052078310000069905,,0.006039135500031989,0.00595294875165564,0.006345784750010353,0.006207089998497395,0.012085803748050239,,0.012368267503916286,,0.00020433973077160772,,0.0002053877307424465,0.00020706852872255974,0.0002098469705350569,0.00019567168201319873,0.0005717631942793054,,0.000556155131658,,3.304192415657006e-05,0.00014823482697232603,3.7294633863982e-05,2.8080999982194044e-05,4.14071019174746e-05,3.588833053511936e-05,4.9794276771514654e-05,5.913151654663099e-05,6.802804747639118e-05,0.00011360343686599088
59,cb557b79fa0ce467c881830f8e8e042c484ccfaa,0.0047970341668891105,,0.00499429666767052,0.004960109501553234,0.005201130246859975,0.005427985252026701,0.009513816497928929,,0.009410329497768544,,0.005397867244028021,,0.005179487499844981,0.005025502752687316,0.005225974495260743,0.005870321750990115,0.011293516501609702,,0.011808846502390224,,0.0002521548235295888,,0.00025141406050269404,0.00025256232359371255,0.0002538384117845756,0.00023389701107387532,0.0006809441927963725,,0.0006702598844780228,,3.8651948116277254e-05,0.0001564475258356683,3.8925198728415686e-05,2.436142206640291e-05,4.723045080441769e-05,3.999925982847598e-05,4.838650696641438e-05,6.764139263261179e-05,6.55965943349988e-05,0.00011135497876007031
60,badbf70324274bdb4299d8c64d3d83a26be2d4c0,0.0049556654994376,,0.004771105999680003,0.004806098499102518,0.005070490665578594,0.004923598498862702,0.00951495249682921,,0.009550809249049053,,0.005213990250922507,,0.005223765998380259,0.005087625246233074,0.005139751752722077,0.005142674501257716,0.009666715006460436,,0.010244536504615098,,0.00020577616347649242,,0.000213090343853158,0.00021404409586040779,0.00021760943615090777,0.00018734598044972575,0.0006056721176719293,,0.0005904501175631166,,3.343489812340348e-05,0.00014464754286953912,3.387395857978673e-05,2.5779810643467898e-05,4.214468104880231e-05,3.564479335866751e-05,5.351127363800475e-05,6.160990986160847e-05,6.852639996429423e-05,0.00011779567979870029
61,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,0.004758547166905677,,0.005436123752588173,0.005474381749081658,0.005478601251525106,0.005624893499771133,0.00912704649817897,,0.008958119498856831,,0.005064932251116261,,0.005052840249845758,0.004961635248037055,0.005049460753070889,0.005036454000219237,0.009489987998676952,,0.009869162997347303,,0.00022193381123037802,,0.00019694219811771172,0.00019958839416526293,0.0002018988921989541,0.00018999877673715152,0.0005565611669832531,,0.0005388585000458223,,3.027812073758634e-05,0.00013292036421688985,3.066466285547774e-05,2.3026496732516376e-05,3.846775648204894e-05,3.278440896265013e-05,4.594943203029975e-05,5.905788677980797e-05,6.296776037748638e-05,0.00010857274467893381
62,3c91a3e1704c8aa7f1258aa30892040df9d952f4,0.004827303332907226,,0.0047497051673417445,0.004778499331829758,0.00474615749893322,0.0048124043314601295,0.008958219748819829,,0.008938101749663474,,0.005036252332502045,,0.005063288832995264,0.004958963666770918,0.005052321334612012,0.0050604381661590505,0.009556970750054461,,0.010030094750618446,,0.00019697458934128269,,0.00019733533034533527,0.00020305482071565184,0.0002034984000519299,0.0001876683389867648,0.0005577978946875144,,0.0005431999471559386,,3.15132288179705e-05,0.0001342548987720095,3.268445760230547e-05,2.4681975423262862e-05,4.040707379626368e-05,3.328389307883419e-05,6.519163293638247e-05,7.447576152536875e-05,7.905977839651644e-05,0.00013586630000645528
63,fe3d717080e812383900507168a6bd7093c4e434,0.004635223666506741,,0.004629109501062581,0.004656063499472415,0.004635565665618438,0.004623944833535157,0.008729912749913638,,0.008699731250089826,,0.00492940633193939,,0.0049237549998603445,0.004848292999668047,0.0049263320009534555,0.004926150333631085,0.009294612998928642,,0.009644240999477915,,0.00019329284537393092,,0.00019426969996526498,0.00019619075471880178,0.0001992307546474463,0.00018550284484858978,0.0005454249474400729,,0.0005314503947661969,,3.055931266944882e-05,0.00012786917860856714,3.1335670627945155e-05,2.339772004679795e-05,3.7842544319160974e-05,3.2909920253341676e-05,4.639701725456438e-05,5.482767691062644e-05,6.303950877943926e-05,0.00010535182845356473
64,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,0.004767370667347374,,0.004791480332642095,0.0047611721662785085,0.004749367834544197,0.004779295501066372,0.008935519002989167,,0.009024925000630901,,0.004926861334145846,,0.004925038333264334,0.004847597167099593,0.004931315500774266,0.004925842832259756,0.00925074750011845,,0.009980752249248326,,0.00020045537272711625,,0.00019659948215381258,0.00019824923219857737,0.00019851649994961917,0.0001844256948970724,0.0005464941316045282,,0.0005292037368283338,,2.959995429407885e-05,0.0001271569761749041,3.055741784734013e-05,2.1847427557745227e-05,3.8437916074534383e-05,3.242654818962595e-05,4.615338197012448e-05,5.420014354913832e-05,6.210137861161735e-05,0.00010572643503110158
65,e69faef03428b82f5651a5fb521610ddea2bd22a,0.004753687833726872,,0.004835009000089485,0.004754770333723476,0.005105175750941271,0.00513689600120415,0.009116558499954408,,0.009131148999586003,,0.005753817000368144,,0.005033072498918045,0.004953541749273427,0.0050462462513678474,0.005121436501212884,0.009583738001310849,,0.009909637003147509,,0.0001964263461699235,,0.0001975063773812199,0.00020011309621063096,0.00020113019232107594,0.00018833208930248344,0.000556494611171527,,0.00054137618414978,,3.0459063953796517e-05,0.00012970604998372435,3.205577329778032e-05,2.2583187099919224e-05,3.860819301467821e-05,3.33408955652252e-05,4.721652122789924e-05,5.574029210516816e-05,6.551621164848022e-05,0.00010789744848488668
66,092905febd53742d2a700322f88b652d6a5fd4fb,0.0049101432487077545,,0.004858773166536897,0.004883452167026311,0.004854634333848177,0.004840025832284786,0.009282659000746207,,0.009243275251719751,,0.005152396497578593,,0.0055797567511035595,0.005079183001726051,0.005912087499382324,0.005966018999970402,0.00978490724992298,,0.010392504998890217,,0.00020035688677760946,,0.00020147697171712521,0.00020463928845296882,0.0002077847450838068,0.00019311425454692323,0.000584941638913329,,0.0005537886053820042,,3.1104007228802496e-05,0.00013274283336624964,3.233289545195558e-05,2.3226348488393556e-05,4.985905618920019e-05,3.352817555788764e-05,4.7621636148116006e-05,5.6959918846592e-05,6.466661377312912e-05,0.00011035088942949906
67,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,0.006700805000946275,,0.0068159185011609225,0.0049609169994558515,0.006228309501238982,0.0057806153333028,0.011306557002171758,,0.00955785024962097,,0.00604757650035026,,0.00531462825165363,0.005192417249418213,0.005301752251398284,0.005253698000160512,0.009982555500755552,,0.012195875500765396,,0.00031643217000237205,,0.00030336526480609523,0.0003064612222563786,0.0003191889873960463,0.00028867522977069147,0.000867496958259532,,0.0008428860385790288,,4.460105062403445e-05,0.00015779162726671942,3.768474241014425e-05,2.7720706489202934e-05,4.6384505309261124e-05,3.9056250004204364e-05,5.9108173184011596e-05,5.741474030732517e-05,7.610888889526933e-05,0.00012919901370243107
68,3544fae2859d8ecac378b9ddc8f909c69455a831,0.0060343514996930026,,0.006139963999885367,0.005717097250453662,0.005858707500010496,0.005298806999538405,0.010230717000013101,,0.01024827774745063,,0.005817263001517858,,0.005828185750942794,0.005814481501147384,0.005866106250323355,0.0058316890008427436,0.011333601747537614,,0.011985833498329157,,0.00027766072642681946,,0.0002220838125595037,0.00020461705207708292,0.0002065285769696437,0.00019156449109557019,0.0005690580277991507,,0.0005535589999022992,,3.160659347896434e-05,0.00013436128747343898,3.208840533358406e-05,2.3596688744159228e-05,3.959597407730244e-05,3.393905938082753e-05,4.8519609387247844e-05,5.641567801702548e-05,6.594272122266843e-05,0.00012763707427193121
69,05fcb6544f72ea173011a77cee14d72979ffe293,0.004805777167348424,,0.004858580501604592,0.0048765076668739,0.0048080299990639706,0.004888758833355192,0.009519641998849693,,0.009498046249063918,,0.005519238251508796,,0.005158999500054051,0.0051941040001111105,0.0052603437507059425,0.005309767000653665,0.009977344750950579,,0.010541214000113541,,0.00021013008497319325,,0.00021243682080376804,0.00021425989993572743,0.0002364698400197085,0.00020334345533358698,0.0005980860831995313,,0.0005583206052266945,,3.129003428122295e-05,0.00013721093374300265,3.331783284165875e-05,2.3235549151727784e-05,4.060597252196653e-05,3.323847440368403e-05,4.719190518040579e-05,5.599489583119066e-05,6.900092149556068e-05,0.00011746240196254232
70,f4ef0fd5d97afc7788c46eb51889e90623f5577e,0.004762959832684524,,0.004806883000128437,0.004845843166549457,0.004760897332744207,0.004797618666392131,0.009029581999129732,,0.008813339753032778,,0.005049455750850029,,0.004935008999382262,0.004852365501089176,0.004926774500442358,0.004926371332354999,0.009307495249231579,,0.009673449500041897,,0.0001930145363572096,,0.00019333731820965608,0.0001956485000184991,0.00019962036535266985,0.00018490222408155236,0.0005460186050760584,,0.0005284265265034168,,3.0511160002788528e-05,0.00012795416668744846,3.141132309106628e-05,2.236181874953521e-05,3.929986995476428e-05,3.247153302448362e-05,4.6718487142692134e-05,5.429224000181421e-05,6.245121801120424e-05,0.00010688743566446431
71,5cc7ef066fca7a821a2160b095578384c301ae3c,0.005838161250721896,,0.005819851499836659,0.0058566924981278135,0.005819229998451192,0.006003967249853304,0.011978580001596129,,0.011957871996855829,,0.006444920250942232,,0.006459403248300077,0.006111569500717451,0.006218504000571556,0.005387271250583581,0.009953935499652289,,0.010092150499986019,,0.00020050099048157276,,0.0002004491226508212,0.00020318712505776112,0.0002061452059042138,0.00019255899113496914,0.0005677971946877531,,0.0005513978685485199,,3.1083811448211264e-05,0.00013251574075835422,3.215353061145025e-05,2.372771553698768e-05,3.9627262172489764e-05,3.367398013277136e-05,4.790954544935658e-05,5.678165249264566e-05,6.607880702937344e-05,0.00010923397525456863
72,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,0.004864995834698979,,0.004942503334556628,0.004938712833488049,0.004904592665601133,0.004895369833927058,0.00926384074955422,,0.010397244001069339,,0.005762952499935636,,0.005819553749461193,0.005629067998597748,0.005309482499797014,0.0052563129993359325,0.010047075000329642,,0.010255250999762211,,0.00020547670192172518,,0.0002568455761122649,0.00026404922730514295,0.00026249623333569617,0.0002392911276516277,0.0005970220588685205,,0.0008164349062553811,,4.570048571882321e-05,0.00020184062492155456,4.507737546046109e-05,3.510083157667204e-05,5.0765291843515804e-05,4.3667531469879947e-05,6.394566354794954e-05,7.593278612794932e-05,6.939076551573415e-05,0.00011461819316206277
73,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,0.005642195165516266,,0.005640553000072638,0.004869995832753678,0.004843803333642427,0.004840206165681593,0.009309876249972149,,0.009266482249586261,,0.005161239751032554,,0.005153832998985308,0.005079632750494056,0.0051602089988591615,0.005155329999979585,0.012383411500195507,,0.012873491003119852,,0.0002700169056622127,,0.00027048083926014703,0.00027461632691064064,0.00027766551920649363,0.0002581185350815455,0.00075401452765315,,0.000713970710708772,,4.1112509996829824e-05,0.00015392899382996004,4.224326000742925e-05,3.1513756803921135e-05,5.1855389992852e-05,4.024961351988406e-05,4.962207848347636e-05,5.8131541663897224e-05,6.719080607360935e-05,0.00011121392267763366
74,b3a7a69a198a8385735584b88408c91a1eef5a4b,0.004826151833185577,,0.004836523332414799,0.004865795500639555,0.005525896998733515,0.004916970001431764,0.009383682750012667,,0.009831658000621246,,0.005396504750933673,,0.0053763557498314185,0.0050932277499669,0.005155545499292202,0.005180561250199389,0.012536004248431709,,0.013354674500078545,,0.00020110531732615736,,0.0002022614151188326,0.0002103089615187715,0.00020764343136369122,0.00019153394743242594,0.0006013294721722357,,0.0005479506051319492,,3.144046802337344e-05,0.0001342024444494638,3.310681172535377e-05,2.424698213790829e-05,4.5580059699503507e-05,3.5548878638542856e-05,5.5273818803687874e-05,9.250734999043813e-05,8.001208334462717e-05,0.0001605546417997528
