,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
29,37a1ad069a800f5ef98286f25fb3fb632375168d,1.4613497971340904e-06,1.4570922303025021e-06,1.4705695901608274e-06,1.5250328505848707e-06,1.4840753583543089e-06
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,1.4369293805776945e-06,1.438858647130902e-06,1.433343724000065e-06,1.4908654725571212e-06,1.4444961823683134e-06
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,1.4500488318614589e-06,1.4493746631206634e-06,1.4537176499133932e-06,1.4874836755868968e-06,1.4554626653581593e-06
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,1.4658217888851897e-06,1.4723031861848054e-06,1.47189791532907e-06,1.5153518459720826e-06,1.4627833873118601e-06
33,53adf81bc503d749b13160a27e49160c5bbe48d7,1.4291618962911124e-06,1.4358609159977886e-06,1.4283551559879329e-06,1.496274927428673e-06,1.4296545071024934e-06
34,49e00940a82f9590d774539cd188b634c29fc39f,1.4296586337067721e-06,1.4364917715312544e-06,1.4340627546999405e-06,1.4952914893161375e-06,1.4341689967017502e-06
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,1.4507067031261382e-06,1.4513988879655694e-06,1.4572829930361182e-06,1.5014675999039758e-06,1.4636918123567178e-06
36,ae88e02a48c4744afd22c63be388870037f3c84c,1.4870868247663401e-06,1.485702944756729e-06,1.4875916736015327e-06,1.5330275559075332e-06,1.4933443348660618e-06
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,1.432144400242209e-06,1.4270126753458156e-06,1.4956857869041232e-06,1.5031668987584452e-06,1.4438351862382545e-06
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,1.4474275643098103e-06,1.4335083964607752e-06,1.4267317392766861e-06,1.491646077995859e-06,1.4256272567080612e-06
39,a5e5e51187d4476841503ce816924ea99936dba0,1.461691088288238e-06,1.4412762423885519e-06,1.4553178504656276e-06,1.499243702716767e-06,1.4534143128828563e-06
40,b69cf68a24cffea0a884a102da1797755de8f022,1.488065967214079e-06,1.4816323477035575e-06,1.4926025274721208e-06,1.528337363525126e-06,1.4926588876205958e-06
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,1.4935925094712421e-06,1.959546101666307e-06,2.0342131638560004e-06,2.011188297821221e-06,1.996996692059437e-06
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,1.5123978614453867e-06,1.4842402290785295e-06,1.4872265166530387e-06,1.5355388251214877e-06,1.5227837993468492e-06
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,1.4503574737689136e-06,1.4321379852734733e-06,1.4375900807407507e-06,1.4986992316605303e-06,1.4533648201118679e-06
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,1.4878934958653123e-06,1.4883805150153552e-06,1.4886901148343094e-06,1.5542774583334022e-06,1.4826299789966595e-06
45,a6b4b2bdd6baf2afde27284097426e93912452e9,1.4752242531870252e-06,1.4888765797191252e-06,1.5043131357882745e-06,1.5412423815348323e-06,1.5064573085901965e-06
46,c8a5ff07e5bda47eab870671634b107da5ab7934,1.4359339633293117e-06,1.442005208843878e-06,1.4315645159148677e-06,1.4790319580875453e-06,1.4383372188569252e-06
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,1.4755968199482253e-06,1.4831983296560639e-06,1.4744521554974614e-06,1.5082498546152344e-06,1.4872835178786205e-06
48,9765987c2ade250c82bfeaba49d1f9301211d63a,1.6160741114686325e-06,1.5321939701397976e-06,1.4994114176607878e-06,1.5767202442679113e-06,1.5329316613516446e-06
49,dbf37449935bced333a3999afa860aaf304ab1a1,1.4746697321612814e-06,1.4883669194830667e-06,1.4859550346868006e-06,1.5279656624162834e-06,1.5453527989935245e-06
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,1.5713201009697764e-06,1.5856631366634022e-06,1.6965855238256001e-06,2.0155006120789533e-06,1.848315805903682e-06
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,1.502987856001774e-06,1.5034776183383782e-06,1.509367325218141e-06,1.554969189328273e-06,1.526620516384291e-06
52,bb6b86e2afe88b371badfcefe298945002e47006,1.4835762683392447e-06,1.496128185678711e-06,1.4948641432848198e-06,1.5812954007912544e-06,1.4972070951133805e-06
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,1.5334294540635748e-06,1.5506301542858833e-06,1.5344911976677424e-06,1.5648391708541462e-06,1.5351969404371715e-06
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,2.2595732323789683e-06,2.3800653337078534e-06,1.6521511744015268e-06,1.6434917243594288e-06,1.5826543631871719e-06
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,1.4863834145290958e-06,1.5033477203707395e-06,1.4942786626206932e-06,1.5791069475643054e-06,1.4884593531929038e-06
56,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,1.564978062332953e-06,1.5644692931226858e-06,1.5821130418659047e-06,1.6231043199145517e-06,1.5708057467036275e-06
57,bec2b07db5c999721d2d2c10334f3afe78aaadd9,1.6050650568998357e-06,1.596058563148661e-06,1.608889350498166e-06,1.6763264626516313e-06,1.6056412175551204e-06
58,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,2.4447161248070256e-06,2.4519419804836037e-06,2.4450262806047882e-06,2.507888160907852e-06,2.4718433912980545e-06
59,cb557b79fa0ce467c881830f8e8e042c484ccfaa,1.5502761548573264e-06,1.5299732477426588e-06,1.5353917529168485e-06,1.5986376972833127e-06,1.535990065966574e-06
60,badbf70324274bdb4299d8c64d3d83a26be2d4c0,7.882470226762675e-07,7.88360158973255e-07,7.860660071385915e-07,7.919356641917933e-07,7.947626192893039e-07
61,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,8.169435427454353e-07,8.031716056964031e-07,8.093169564932933e-07,8.0974271330596e-07,8.234268727108886e-07
62,3c91a3e1704c8aa7f1258aa30892040df9d952f4,1.3960908508598902e-06,1.24379345500467e-06,1.282674772013723e-06,1.3777439961904362e-06,9.522211817042345e-07
63,fe3d717080e812383900507168a6bd7093c4e434,7.795094406634784e-07,8.046915624125074e-07,8.221784988655828e-07,8.158970265962216e-07,8.003414205314555e-07
64,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,8.253045446299002e-07,7.972627834593134e-07,7.929965656104012e-07,7.932419871045008e-07,8.029806656796224e-07
65,e69faef03428b82f5651a5fb521610ddea2bd22a,1.2468501501444552e-06,8.320524558943713e-07,8.261027114145163e-07,8.18780221193957e-07,8.228617625857857e-07
66,092905febd53742d2a700322f88b652d6a5fd4fb,1.2219317508899268e-06,1.029696180397353e-06,1.0431725167565189e-06,1.0363617470359495e-06,1.2262455371399545e-06
67,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,9.72459599506692e-07,9.670465500676073e-07,8.502395009482596e-07,9.822547886560516e-07,9.617554320770588e-07
68,3544fae2859d8ecac378b9ddc8f909c69455a831,1.1805736112509048e-06,1.530747546662487e-06,1.5367119827506487e-06,1.533705932705488e-06,1.525466155340578e-06
69,05fcb6544f72ea173011a77cee14d72979ffe293,1.065082133121517e-06,1.080705289716037e-06,8.488302148953892e-07,8.511868623374829e-07,8.511563923144076e-07
70,f4ef0fd5d97afc7788c46eb51889e90623f5577e,8.072989890233772e-07,9.347528245781032e-07,9.427603999938582e-07,9.769396040594655e-07,9.225395134424636e-07
71,5cc7ef066fca7a821a2160b095578384c301ae3c,8.642027070856963e-07,8.726563410245608e-07,8.720478352472899e-07,8.715549114094529e-07,8.532986981552426e-07
72,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,1.4518744388123288e-06,1.4465482528084014e-06,1.4551843710954195e-06,1.4482845888042433e-06,1.4445388368688548e-06
73,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,8.262520316857779e-07,8.31140656105501e-07,8.228042176637902e-07,8.322152033378831e-07,8.331373314906576e-07
74,b3a7a69a198a8385735584b88408c91a1eef5a4b,1.4484590304962993e-06,1.7440066540594074e-06,1.5711762633412595e-06,1.5052655030448332e-06,1.5120507408407276e-06
75,bc6a6084f6e49bd78c12508131395304a63cc6ca,8.663530189818668e-07,8.75581356875764e-07,8.654449829697273e-07,8.671267811457369e-07,8.664500632553705e-07
76,c0d36c88b8b525f5869eefd893d1d77ffe41903e,8.317875353856501e-07,8.325915597246029e-07,8.307616323654285e-07,8.307184603347415e-07,8.298841539507931e-07
77,bcdfd208a9b99036cc6e379180c3242b08dedc47,7.978017246986195e-07,8.008216052676883e-07,7.987414052066924e-07,8.007170285654495e-07,8.00350316804591e-07
78,49c560c22f137907ea6a240591e49b004f28444b,8.19014349773448e-07,8.11368640551008e-07,8.129658752141211e-07,8.148691803055449e-07,8.166546321292396e-07
79,45fb3a28100d509b695f432cf100f36f0e4c2f9f,7.802067228504645e-07,7.848264397185704e-07,7.808637324709041e-07,7.792227959463847e-07,7.841454868295551e-07
80,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,8.15833676950392e-07,8.141726351880929e-07,8.147528172789804e-07,8.121756909116573e-07,8.135624899180343e-07
81,8840d950e0eedf2eadb96d9867d8f8341e51aaac,7.823605191002228e-07,7.76737331271418e-07,7.814464677598499e-07,7.815628800337402e-07,7.805529468794482e-07
82,9d9cc5ca473d52eeda693a254fc0a1cbd4f4f1c4,8.391297632602358e-07,8.454655515849954e-07,8.57095246303192e-07,8.341244203394942e-07,8.344454585006913e-07
