,hash,type-int8,type-int16,type-float32,type-float64,type-complex64,type-complex128
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.2440514031844374e-05,2.3629439250430747e-05,4.762868675924345e-05,8.666700479097483e-05,8.703331418690228e-05,0.00018022924584026138
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,1.2643432438922074e-05,2.3723721487800456e-05,4.768819201463487e-05,8.614486016865288e-05,8.644540794193745e-05,0.00017762007349628515
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,1.260255056636772e-05,2.3872245074959863e-05,4.775021204700292e-05,8.780316449701785e-05,8.724041418322633e-05,0.00017782001786174312
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,1.281225455126592e-05,2.417710692660041e-05,4.805885979698764e-05,8.714006149343083e-05,8.655697410364473e-05,0.00017652198104029995
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,1.2281298109023908e-05,2.3569265737178475e-05,4.763723379780542e-05,8.704888612209332e-05,8.650495484471322e-05,0.00017689479148534477
61,85d64e375f53f6028519d3aaad0b421934dcbe24,1.2504471661459917e-05,2.3690030743546833e-05,4.76871776443563e-05,8.694352353083305e-05,8.634340048320894e-05,0.00017774205456380963
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,1.273502158181031e-05,2.405858522623169e-05,4.79794497138078e-05,8.703902363777161e-05,8.701222268716683e-05,0.00017878828743883107
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,1.2727182340485008e-05,2.3973819695348885e-05,4.798632315278315e-05,8.605192077436274e-05,8.72341970964445e-05,0.00017772351590092064
64,06da877ceae914a875bd1a55cd8e271332358803,1.2907107906759696e-05,2.419284397834226e-05,4.831143347213843e-05,8.710938143647379e-05,8.714997342654636e-05,0.0001796735571055063
65,8529dfaaec65248420faffe095bac03c23881735,1.267356933556996e-05,2.405635771875301e-05,4.801035248798079e-05,8.772601065556369e-05,8.712902478873729e-05,0.00017827391428382774
66,171a3e5811e43643788c20075be9ba52efb83b81,1.2728423036509852e-05,2.4144004220184726e-05,4.809271515498865e-05,8.645548675883942e-05,8.651491540564796e-05,0.00017956134831627546
67,5bf9ab98edd254dee1162d6f1863053e040cf828,1.2838872567354672e-05,2.4388248627809317e-05,4.822314868011234e-05,8.822994120419025e-05,8.699876226244435e-05,0.00018114604633943788
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,1.3836494741277605e-05,2.5076534304963915e-05,4.908055008064568e-05,8.857132462387691e-05,8.94118412128411e-05,0.0001814162993634289
69,37a1ad069a800f5ef98286f25fb3fb632375168d,1.3864692765638029e-05,2.503047517060122e-05,4.89055583615918e-05,8.919727988541127e-05,8.909115304930076e-05,0.0001820443845275095
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,1.3979275284074391e-05,2.5318526128810163e-05,4.914973816322582e-05,8.813360333442688e-05,8.850167808312226e-05,0.00018335606804803799
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,1.3917430389331158e-05,2.5179157865808364e-05,4.927180143649536e-05,8.941313144979906e-05,9.022737191297298e-05,0.00018372287642273862
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,1.5152420271162469e-05,2.644855391096186e-05,5.066736479226536e-05,9.044381163892198e-05,9.165861174403653e-05,0.00018945682320024884
73,53adf81bc503d749b13160a27e49160c5bbe48d7,1.3909215928346972e-05,2.5135445701350273e-05,4.9058748868548814e-05,8.779006265103816e-05,8.899713077792717e-05,0.00018218681374091214
74,49e00940a82f9590d774539cd188b634c29fc39f,1.4143906917203876e-05,2.5569831012506728e-05,4.938401613250241e-05,8.811916038393975e-05,8.869854433169542e-05,0.00018349248145161002
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,1.4308899268003859e-05,2.5658276752524432e-05,4.956070059800849e-05,8.933660687833299e-05,8.930157627758941e-05,0.00018413499180626656
76,ae88e02a48c4744afd22c63be388870037f3c84c,1.3636606739286691e-05,2.4985909536306007e-05,4.914033788818497e-05,8.864497114730075e-05,8.942139698419629e-05,0.0001835057007459303
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,1.4103618873791261e-05,2.5406230723003406e-05,4.957001382375464e-05,8.919553769644626e-05,8.87343137082262e-05,0.00018301132889785645
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,1.397441633169532e-05,2.5433986004264583e-05,4.973572592229344e-05,9.011888052991106e-05,9.014003539109617e-05,0.00018733125098311065
79,a5e5e51187d4476841503ce816924ea99936dba0,1.3551794065924113e-05,2.4912571087989905e-05,4.8928800554546926e-05,8.926456794142724e-05,8.751966449762545e-05,0.00017981883955367825
80,b1e69da5058846e4fbe538c5641597c49f34f9a2,1.3912907875186228e-05,2.5288890120228406e-05,4.929914516774384e-05,9.00300522524167e-05,8.986964449286461e-05,0.00018532317246130683
81,388e8197e15403345950edc23ae5fc7a3cb0f644,1.3780214391083024e-05,2.509107192357381e-05,4.9115985640371004e-05,8.828389165442317e-05,8.867556161637748e-05,0.00018078484967098398
82,9b7e890b014f6ad3b4288246f0565f7afd6eca84,1.3458248667465233e-05,2.493417858304928e-05,4.895978018374187e-05,8.879438415169716e-05,8.859050452525987e-05,0.00018322319119122988
83,96727cf007217256700a1d805569a73d2171f1d5,1.3560215976279923e-05,2.476308251392435e-05,4.8869742590082066e-05,8.812011782861044e-05,8.823766913865843e-05,0.00018320855145391665
84,330435bb3420d798de08f86bf47287e55cf9e516,1.354805751013296e-05,2.4980463786050676e-05,4.880247332757097e-05,8.857573382556439e-05,8.832916357844579e-05,0.00018248448899963447
85,dae4f67c797176c66281101be8f3b4d6c424735c,1.3430673071863625e-05,2.4835814543989267e-05,4.85837652896797e-05,8.789748175158387e-05,8.761022998500735e-05,0.00018139390306452574
86,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,1.3571818369956009e-05,2.4935953896837656e-05,4.870781516988895e-05,8.966247859018401e-05,8.766847103834153e-05,0.0001805908977985382
87,19b66496e248a4e4954a2a43f7100169a355236f,1.3633314683921073e-05,2.4871942198269793e-05,4.874016659442887e-05,8.815767553945383e-05,8.75181145966053e-05,0.000179747070528959
88,7b4c8731353586b50756be3b5c6e134211840876,1.3386230799512006e-05,2.4934095296359388e-05,4.855922036637951e-05,8.830174058675766e-05,8.844381757080555e-05,0.0001822352622462026
89,cef4dc9d91d980c3df816de00154a22e96439fa4,1.3552021118812264e-05,2.4995862140981246e-05,4.866589318096106e-05,8.91906637698412e-05,8.736289292573928e-05,0.00017969787783794484
90,af0dfce126a1d83cc33b8da9d91bce664f5d5297,1.4009774779740548e-05,2.5468579172771775e-05,4.947226709471299e-05,8.867523074150086e-05,8.896293049891953e-05,0.00018350918102881005
91,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,1.3964577970270655e-05,2.5077536484047735e-05,4.9009820580616726e-05,8.809411402551398e-05,8.768172934651376e-05,0.00018064120500269583
92,8bd5dddda46805928bba355a288815831c50c96c,1.3919645846870384e-05,2.542190896478337e-05,4.932668420846935e-05,8.94813227557367e-05,8.838630198099749e-05,0.00018239490976878283
93,abdd996ee5a40889ac627445ebfda19bfec326d0,1.3829618786352428e-05,2.512306996828152e-05,4.897097902447653e-05,8.81999502050095e-05,8.82872032016758e-05,0.0001799328079036737
94,74afdda39be21af56b8f9ea9abdb1e8f994e5350,1.3727738680142277e-05,2.5056276855797604e-05,4.9090245738625526e-05,8.798202453944528e-05,8.775582236628378e-05,0.00018528652987603481
95,491f41acd2c6a0e7886662a2448b3d245ae432a9,1.3901245599953502e-05,2.506951098147496e-05,4.903750907107177e-05,8.813254535198212e-05,8.824655801177986e-05,0.00018205505125878148
96,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,1.3655955519746331e-05,2.5025808723432638e-05,4.898644069076649e-05,8.847565603915785e-05,8.825752358402937e-05,0.00018193349732380164
97,0437b83a931c5cc24296deecaa52d825e4d377e1,1.3549175985612132e-05,2.4957460695290352e-05,4.87257509321108e-05,8.84547279994996e-05,8.70052073908046e-05,0.00018130530390823098
98,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,1.3470658066559691e-05,2.4760070002891803e-05,4.865868017077446e-05,8.826813846826554e-05,8.821948923594584e-05,0.00018085896084874364
99,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,1.3645192269574511e-05,2.49798607978004e-05,4.879104792069427e-05,8.848566381681349e-05,8.773240819573403e-05,0.0001825462963621495
100,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,1.3714160216484107e-05,2.4778869510660547e-05,4.875513951520662e-05,8.813373278826475e-05,8.783566450039224e-05,0.00018130825295791788
101,4edd4375472f23c43048e078ba2db1826957f0e7,1.3641969513084263e-05,2.4934757406029986e-05,4.889280430872344e-05,8.898357883459184e-05,8.875893564113687e-05,0.00018147163692924936
102,60f539b37514a9eb13c1ebfb8a252934f9084d30,1.352153437015319e-05,2.4851817595824766e-05,4.870487761270305e-05,8.898145857859741e-05,8.877599611878395e-05,0.00018068912075990337
103,4d2b5850488013319ff8354a1e764a0a2064fe63,1.364153806339842e-05,2.4892634748060958e-05,4.868925524143768e-05,8.70085135102272e-05,8.773887079329261e-05,0.0001831922757749756
104,5eff78bb16df99ffe2e9cad86c4ec649893c0646,1.3656577133305806e-05,2.4923481288607474e-05,4.879624092219663e-05,8.908828960791711e-05,8.794859998294564e-05,0.00018544768079601485
105,df40e550d442e910826e4817d38cebb902f48d77,1.3587788696059529e-05,2.4839228405541195e-05,4.897521481522032e-05,8.948233236021142e-05,8.869790131362474e-05,0.00018144626941146523
106,760800d2c602b1c4e1a10d3a0ba12944df28cc73,1.3641449862082485e-05,2.4851415892718013e-05,4.879911180718669e-05,8.953244761243218e-05,8.761149365454912e-05,0.0001818919870055328
107,f1a247f9952085db72c3f8248f8336a0961d825c,1.348025092757313e-05,2.471122925124598e-05,4.8619274877839616e-05,8.918259035402198e-05,8.879841222026483e-05,0.0001819886363528926
108,473a68a53028f8a24b88bb9fc08b38dc3b69800e,1.3641695815653844e-05,2.4975641082002694e-05,4.905107485406067e-05,8.89549312007621e-05,8.864975386550503e-05,0.0001849582043002572
109,3963ed0ea4e7d89174b1e992d84b47c0751f533f,1.3685979602052765e-05,2.4951481547910497e-05,4.887277775976275e-05,8.80222813394226e-05,8.80659446120262e-05,0.00018174634551850415
110,9b1acd42e8d4cfd476dc97b8d5bfe12b0c229d9d,1.3158206235278736e-05,2.4503170852623288e-05,4.8393534703387154e-05,8.738709850207208e-05,8.839306362446338e-05,0.00018231444216022888
111,de446a536903f906969a1c5860a32ba11078a5ae,1.3412600806490941e-05,2.4910452246251072e-05,4.886457463726401e-05,8.774603835292279e-05,8.834136139240957e-05,0.00018222952775400262
112,b2545d01be561f7f8bb71c6064ba48de3d3e8dc1,1.3363329543275122e-05,2.460397014235239e-05,4.8524652504258685e-05,8.69568391907506e-05,8.737924508750439e-05,0.00017942912813465473
113,b6c7048bfd72a999f0cd948a346de94fe13f8123,1.3584331940235523e-05,2.4911259591781718e-05,4.8831211253335436e-05,8.748411048264777e-05,8.756019175052644e-05,0.00018132646290356654
114,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,1.347301977056295e-05,2.4759009540700472e-05,4.8610560882550024e-05,8.842381379328484e-05,8.774757757782937e-05,0.00018405992184476606
115,124dc4ebed8b805206e9ec1f25963877011ed93a,1.3269196818174037e-05,2.4706555756333217e-05,4.851095270298953e-05,8.855983614921569e-05,8.867318039668389e-05,0.00018032132893016462
116,a7adfda540f88d765f10ae8963abe4ae43cbfb34,1.343893060504004e-05,2.4662737820810442e-05,4.8898350093429444e-05,8.858253061771394e-05,8.785539484095005e-05,0.00018526214688759427
117,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,1.3357097892455072e-05,2.4717170434058424e-05,4.8685234228410206e-05,8.907517480022251e-05,8.831202779089966e-05,0.0001813534286156937
118,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,1.3316925635835564e-05,2.473510502481176e-05,4.862482959888521e-05,8.813075200305321e-05,8.792534959881104e-05,0.0001807777118949038
119,40fad321343dd8a28129c668c8037a35e9b33989,1.3807804987761679e-05,2.5141744745248336e-05,4.905744796045698e-05,8.886697979769744e-05,8.881545121160647e-05,0.0001810764590684767
120,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,1.3874422225446959e-05,2.523645893012025e-05,4.919712896336594e-05,8.922256048179171e-05,8.989876615458109e-05,0.00018451630008216438
121,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,1.385010899779051e-05,2.5205758300242606e-05,4.910989669715409e-05,8.888309984467923e-05,8.839879827123255e-05,0.0001818837748335985
122,7eaac94d183888639422c7b55471613f1d5bce18,1.3806401412633006e-05,2.5110209589187204e-05,4.906017348476526e-05,8.868858886642322e-05,8.721513898178403e-05,0.0001834414908539896
123,62991d50511f75e58c4c57f40e84de25a8d7e7dd,1.3948521901164493e-05,2.512859787055922e-05,4.9035273692800324e-05,8.78158891401788e-05,8.76553759444505e-05,0.00018300215781078135
124,94d3302039856667988f82d637f9a35998d19a79,1.3808382961177327e-05,2.5158827485486062e-05,4.910276798942537e-05,8.996818161738867e-05,8.886031836511627e-05,0.00018361421953478273
125,eb167a3fe540780f397a14817f54a95333fbcc6c,1.4158746000642952e-05,2.5477689838603595e-05,4.9374612962423655e-05,8.871149592807576e-05,8.956451201811433e-05,0.0001818433364829177
126,cea994fac86dbc5af7bee3f15fc5b475a99163fa,1.3925779193331307e-05,2.518728437034591e-05,4.900517928802446e-05,8.857487696108454e-05,8.812701249369929e-05,0.0001817460689725804
127,917c6f18ba6691bd29e7e103b65dff75af735faf,1.4044307635774981e-05,2.5244080939793636e-05,4.9097904676190495e-05,8.837562403641642e-05,8.837389596737922e-05,0.00018305034817395996
128,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,1.3825780687653614e-05,2.5130887554011872e-05,4.894180966160952e-05,8.977633068195334e-05,8.848877996206283e-05,0.0001828086668658152
129,e180d2aec3fe18bfc5ad1505659a23003929c76e,1.3842729782439988e-05,2.5204820741675104e-05,4.903447757905241e-05,8.821155309112223e-05,8.839681232348085e-05,0.00018042933109011183
130,2fd9ff8277ad25aa386c3432b6ebc35322879d91,1.3662254636253139e-05,2.504794071130795e-05,4.8995358898667744e-05,9.080848222683099e-05,8.84143440052867e-05,0.00018137672304874286
131,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,1.3957071361456902e-05,2.520881143623385e-05,4.9253502233490884e-05,8.894546701368399e-05,8.86526536158917e-05,0.00017978499990777444
132,6894bbc6d396b87464cbc21516d239d5f94f13b7,1.4015860433859914e-05,2.5212081580147113e-05,4.895964957540855e-05,8.949743822401712e-05,8.95897831126559e-05,0.00018164370180385418
133,d5064d4ab5152c71c4b639fe581cc80b74a103e4,1.394327140559899e-05,2.516564474824597e-05,4.925215559138976e-05,8.848338292145561e-05,8.9286208152771e-05,0.00018338747500142052
134,1b3543cc456c352df8550ae2f0db0a5cfe422f35,1.3895251614729354e-05,2.5048229490411064e-05,4.8823670573916805e-05,8.737252745777368e-05,8.851168571378696e-05,0.0001825341483038899
135,9331e55b0c16d9b8611132a4ce0fd24e52d6e629,1.3895014559985787e-05,2.5284395546689112e-05,4.922107202439431e-05,8.914482800793819e-05,8.795725795695739e-05,0.00017796733923855105
136,91411eea6306d5b9aabab4b5abf5a16df4c3396b,1.3998238799142499e-05,2.537284717511605e-05,4.923912834980198e-05,8.762836535801974e-05,8.795214239583631e-05,0.00018285617555017798
137,459bfb4af46de23e01e215784520aa2b81393dfe,1.3863739990432499e-05,2.5155261186335017e-05,4.893659630731884e-05,8.793095952238549e-05,8.916672583924787e-05,0.0001836305091273971
138,0c32bb4140215f99b935eae9001eabb10e3c47dc,1.3989095778412792e-05,2.5264790392888652e-05,4.9170640526904105e-05,8.881653270353216e-05,8.934272928392422e-05,0.00018393813955123748
139,901211eddd5e17c8c7c85bc5f791679559d4efb5,1.3975787197414703e-05,2.5208924102400423e-05,4.911713951334425e-05,8.836591516756602e-05,8.826672309646156e-05,0.0001835137985548691
140,ff4cfe7ecd46ee15fd88297964f6a5cb5423c291,1.3610753384424585e-05,2.4885305427899795e-05,4.871521534548546e-05,8.799325581640004e-05,8.869860718573725e-05,0.0001798341514326499
141,31ff7f34809c5d1b9c35de8ccea262d8f480bbef,1.371885056185805e-05,2.5077722696565837e-05,4.899586516281439e-05,8.723443146840099e-05,8.784670142396805e-05,0.00018236761238297512
142,5db7e2e6f805c180a0f117c6faa204f757b512ca,1.3725200717438765e-05,2.5050889100561104e-05,4.8965246483449715e-05,8.775799623465225e-05,8.822954115496318e-05,0.00018201050912275126
143,2c36dbbd6dd13b449c43dca85493f94022f19f9d,1.3802558868143377e-05,2.5213515092110963e-05,4.906462575413387e-05,8.842403598640475e-05,8.922463682885733e-05,0.00018292807937158565
